log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,network (in us),commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,10168,0.00487047,130.755,0.00274339,0,0.00040676,0,0,2611.9,10,0.0037813,0,28,0,10168,0,10032,0.00586017,0.355457,10,0,0,0,0,0,0.103044,0.0651776,-nan,38.2759,WAIT_DIE,0.00472434,0,0,0,1.56211,0,0.00472885,0.00271507,0,0,0,0,0,false,0,0,0,0,0,0,28.3795,129.613,0.0450475,0,0,0.00381983,0.0189174,0,0,0.0837836,0.764238,0.00274339,0,0,0,22.2942,0,0,0,0,0,1,10,10168,0,10168,0,1.55638,0,0,0,2603.08,ONE_PC,0,2603.14,0,0,0.162685,1,0,0,0.845708,0.5,0.00660119,0,10,0,0,0,10168,0.592478,0,0,10,0.917594,0.0396448,0
0,8414,0.00544738,254.329,0.00308091,0,0.00275936,0,0,2826.21,0,0.00401369,0,28,0,8414,0,8322.39,0.0107683,0.347498,0,0,0,0.01,0,569.555,0.308157,0.0914685,0.00421553,152.098,WAIT_DIE,0,0,0,0,1.33362,0,0.00859057,0.00437335,0,0,0,0,0,false,0,0,0,0,0,0,28.3082,177.528,0.0665669,0,0,0.00411437,0.0658384,0,0,0.0720895,0.775678,0.00288979,0,0,579,22.1236,0,1267,0,0,0,0,0,10894,0,7201,0,1.72458,0,0,0,2258.47,ONE_PC,0,2775.4,0,0,0,0,0,0,0.830842,0.5,0.00886686,0,0,0,0,634,8414,0,0,0,0,0.832557,0.0715424,0
0,8680,0.00605919,261.387,0.00274571,0,0.00533282,0,0,2482.32,16,0.00374349,0,28,0,8680,0,8639.57,0.0149454,0.347568,16,0,0,0.02,0,1093.96,0.459172,0.110894,0.0039427,67.4174,WAIT_DIE,0.00729562,0,0,0,1.48551,0,0.0132369,0.00662364,0,0,0,0,0,false,0,0,0,0,0,0,28.131,113.243,0.0782732,0,0,0.00404056,0.0577715,0,12,0.0762392,0.762832,0.00229795,0,0,1094,22.5981,0,2389,0,0,0,0,24,13362,0,6317,0,1.22167,0,0,0,1656.24,ONE_PC,0,2299.29,0,0,0,0,0,0,0.816732,0.5,0.0112173,0,12,0,0,1269,8680,1.46401,0,0,16,0.849052,0.081482,0
0,7669,0.00681721,290.065,0.00292653,0,0.00916252,0,0,2635.06,1,0.00381009,0,28,0,7669,0,7634.06,0.0190442,0.333875,1,0,0,0.04,0,1784.11,0.767713,0.131451,0.00358572,32.0442,WAIT_DIE,0.000272104,0,0,0,1.38981,0,0.0152032,0.00750184,0,0,0,0,0,false,0,0,0,0,0,0,28.1281,100.995,0.106546,0,0,0.00401213,0.0702678,0,0,0.0721411,0.772365,0.00230361,0,0,1602,22.7579,0,3722,0,0,0,0,1,14700,0,3943,0,1.02335,0,0,0,1339.52,ONE_PC,0,2253.98,0,0,0,0,0,0,0.816594,0.5,0.0143029,0,1,0,0,2124,7669,0.497224,0,0,1,0.822617,0.137892,0
0,7435,0.00588505,365.603,0.00289873,0,0.0127448,0,0,2530.77,2,0.00375438,0,28,0,7435,0,7405.13,0.0258083,0.336378,2,0,0,0.06,0,2197.23,1.04195,0.156397,0.00336424,178.2,WAIT_DIE,0.000662834,0,0,0,1.40398,0,0.0205578,0.00969985,0,0,0,0,0,false,0,0,0,0,0,0,28.113,189.471,0.142201,0,0,0.00407079,0.0228931,0,0,0.0736687,0.781764,0.00212462,0,0,1854,22.0677,0,4717,0,0,0,0,2,16539,0,2792,0,1.77863,0,0,0,1043.91,ONE_PC,0,1975,0,0,0,0,0,0,0.810283,0.5,0.0178583,0,2,0,0,2789,7435,1.15761,0,0,2,0.788646,0.156188,0
0,6085,0.0171789,568.274,0.00342879,0,0.0137303,0,0,2857.8,3,0.00370764,0,28,0,6085,0,5855.1,0.0218699,0.362818,3,0,0,0.08,0,3079.93,1.33393,0.158894,0.00378538,161.299,WAIT_DIE,0.00113239,0,0,0,1.30465,0,0.0180467,0.00881236,0,0,0,0,0,false,0,0,0,0,0,0,29.0994,171.295,0.134455,0,0,0.0050283,0.0825693,0,0,0.0635099,0.885834,0.00244096,0,0,1549,22.395,0,4482,0,0,0,1,3,14897,0,1614,0,1.33457,0,0,0,1078.25,ONE_PC,0,2202.46,0,0,0.29518,1,0,0,0.984056,0.5,0.0171841,0,3,0,0,2922,6085,1.2197,0,0,3,0.762271,0.156656,0
0,6069,0.00676368,488.979,0.00331125,0,0.0170242,0,0,2820.59,0,0.00400736,0,28,0,6069,0,6034.08,0.0249871,0.323011,0,0,0,0.1,0,3383.06,1.51202,0.174331,0.00356509,188.141,WAIT_DIE,0,0,0,0,1.29312,0,0.0198,0.0101205,0,0,0,0,0,false,0,0,0,0,0,0,28.162,195.076,0.161951,0,0,0.00479177,0.0407448,0,0,0.0667622,0.773689,0.00219448,0,0,1537,22.2951,0,5115,0,0,0,0,0,16693,0,1124,0,1.52821,0,0,0,919.657,ONE_PC,0,2011.05,0,0,0,0,0,0,0.824739,0.5,0.0188927,0,0,0,0,3408,6069,0,0,0,0,0.773135,0.164135,0
0,9528,0.00483705,151.879,0.00293678,0,0.00038116,0,0,2777.36,10,0.00401757,0,28,0,9528,0,9500.35,0.00642893,0.353531,10,0,0,0,0,0,6.9143,0.0626211,-nan,123.512,WAIT_DIE,0.00425474,0,0,0,1.40353,0,0.00521306,0.00274598,0,0,0,0,0,false,0,0,0,0,0,0,28.0815,150.924,0.0348325,0,0,0.00406706,0.00940247,0,6,0.0783866,0.699343,0.00293678,0,0,0,22.2175,0,0,0,0,0,0,10,9528,0,9528,0,1.65987,0,0,0,2768.51,TWO_PC,0,2768.58,0,0,0,0,0,0,0.796049,0.5,0.0066775,0,4,0,0,0,9528,0.544917,0,0,10,0.90938,0.0834933,0
0,8739,0.00780778,151.648,0.00296052,0,0.00284314,0,0,2622.07,19,0.00414455,0,28,0,8739,0,8468.23,0.00936484,0.336751,19,0,0,0.01,0,557.995,185.602,0.0810367,0.00536971,28.2689,WAIT_DIE,0.00770272,0,0,0,1.5191,0,0.00757509,0.00384125,0,0,0,0,0,false,0,0,0,0,0,0,28.8953,86.7311,0.0614429,0,0,0.00595443,0.0217649,0,15,0.0747327,0.82315,0.00255427,0,0,604,22.7611,0,1259,0,0,0,1,23,11310,0,7478,0,0.968683,0,0,0,2113.3,TWO_PC,0,2555.54,0,0,0.442779,1,0,0,0.931665,0.5,0.00891115,0,8,0,0,657,8739,1.09496,0,0,19,0.91765,0.110944,0
0,8133,0.00752071,246.472,0.00300607,0,0.00496062,0,0,2444.17,3,0.00553478,0,28,0,8133,0,7987.18,0.0133726,0.34597,3,0,0,0.02,0,1027.35,315.028,0.110322,0.00490751,45.227,WAIT_DIE,0.00164263,0,0,0,1.46134,0,0.0105019,0.00550362,0,0,0,0,0,false,0,0,0,0,0,0,28.5112,148.023,0.105173,0,0,0.00574996,0.0305492,0,0,0.0713066,0.761624,0.00229351,0,0,1033,22.3739,0,2188,0,0,0,0,3,12675,0,5916,0,1.43732,0,0,0,1650.38,TWO_PC,0,2263.06,0,0,0,0,0,0,0.861466,0.5,0.0106137,0,3,0,0,1184,8133,0.25634,0,0,3,0.865438,0.139588,0
0,6978,0.00714984,308.461,0.0033254,0,0.00837278,0,0,2432.25,5,0.00553028,0,28,0,6978,0,6874.74,0.0192166,0.337782,5,0,0,0.04,0,1658.36,582.966,0.142338,0.00450223,170.151,WAIT_DIE,0.001702,0,0,0,1.32077,0,0.0151055,0.00756798,0,0,0,0,0,false,0,0,0,0,0,0,28.4206,186.244,0.10912,0,0,0.00579909,0.0245491,0,2,0.0657534,0.779263,0.0022167,0,0,1444,22.2562,0,3391,0,0,0,0,5,14257,0,3593,0,1.57144,0,0,0,1291.16,TWO_PC,0,2060.28,0,0,0,0,0,0,0.867516,0.5,0.0146625,0,3,0,0,1941,6978,1.54618,0,0,5,0.822471,0.178678,0
0,5831,0.0104049,399.488,0.00383238,0,0.010012,0,0,2639.62,3,0.00569152,0,28,0,5831,0,5754.45,0.0188793,0.340306,3,0,0,0.06,0,2251.4,790.648,0.129267,0.00469591,246.005,WAIT_DIE,0.000965352,0,0,0,1.40097,0,0.0158701,0.00808326,0,0,0,0,0,false,0,0,0,0,0,0,28.3725,269.861,0.109015,0,0,0.00655146,0.0484659,0,1,0.0577552,0.777073,0.00241236,0,0,1407,21.7351,0,3637,0,0,0,1,3,13916,0,2205,0,1.97273,0,0,0,1225.25,TWO_PC,0,2138.34,0,0,0.764668,1,0,0,0.825529,0.5,0.0156942,0,2,0,0,2219,5831,2.42848,0,0,3,0.832768,0.195624,0
0,5016,0.0203994,424.331,0.0043028,0,0.0112338,0,0,2935.47,0,0.00591461,0,28,0,5016,0,4991.12,0.0180661,0.339831,0,0,0,0.08,0,3104.18,942.804,0.125057,0.00505385,40.8634,WAIT_DIE,0,0,0,0,1.4694,0,0.0143694,0.00726554,0,0,0,0,0,false,0,0,0,0,0,0,28.1396,128.354,0.122545,0,0,0.00702819,0.0963201,0,0,0.0522079,0.743099,0.0022277,0,0,1291,22.8859,0,3692,0,0,0,1,0,13503,0,1333,0,0.878329,0,0,0,1145.47,TWO_PC,0,2145,0,0,0.00109629,1,0,0,0.819526,0.5,0.0137948,0,0,0,0,2392,5016,0,0,0,0,0.833133,0.197821,0
0,4985,0.00813588,404.354,0.00418611,0,0.0138654,0,0,2703.12,0,0.00586696,0,28,0,4985,0,4898.37,0.0197178,0.339557,0,0,0,0.1,0,3301.63,1078.42,0.137088,0.0046184,177.968,WAIT_DIE,0,0,0,0,1.18363,0,0.0156731,0.00802385,0,0,0,0,0,false,0,0,0,0,0,0,28.4952,182.155,0.120262,0,0,0.00642738,0.0232376,0,0,0.054452,0.793134,0.00221871,0,0,1263,22.6025,0,4091,0,0,0,0,4,14713,0,898,0,1.18295,0,0,0,1060.11,TWO_PC,0,2054.37,0,0,0,0,0,0,0.881179,0.5,0.0157738,0,4,0,0,2824,4985,0,0,0,0,0.828087,0.219162,0
0,9652,0.00531886,135.693,0.00289028,0,0.00038612,0,0,2753.41,16,0.00394772,0,28,0,9652,0,9516.22,0.00613448,0.281433,16,0,0,0,0,0,0.158081,0.0443276,-nan,39.848,WAIT_DIE,0.00785737,0,0,0,1.52589,0,0.00500484,0.00177595,0,0,0,0,0,false,0,0,0,0,0,0,28.3995,134.687,0.0358357,0,0,0.00399549,0.0194591,0,4,0.0794437,0.772957,0.00289028,0,0,0,22.2881,0,0,0,0,0,0,16,9652,0,9652,0,1.5292,0,0,0,2744.68,ONE_PC,0,2744.75,0,0,0,0,0,0,0.846444,0.5,0.0063886,0,12,0,0,0,9652,0.986602,0,0,16,0.946074,0.0290472,0
0,8556,0.00778463,210.914,0.00300704,0,0.00283767,0,0,2794.1,29,0.00402802,0,28,0,8556,0,8419.65,0.00969106,0.405339,29,0,0,0.01,0,597.621,0.305004,0.104708,0.00431419,40.7307,WAIT_DIE,0.0114454,0,0,0,1.55892,0,0.00771223,0.00614774,0,0,0,0,0,false,0,0,0,0,0,0,28.4534,146.723,0.0753241,0,0,0.00454809,0.0509655,0,3,0.0732583,0.786729,0.00278633,0,0,595,22.1735,0,1314,0,0,0,0,29,11112,0,7320,0,1.48008,0,0,0,2211.08,ONE_PC,0,2712.95,0,0,0,0,0,0,0.860529,0.5,0.0087896,0,26,0,0,641,8556,1.65142,0,0,29,0.839582,0.070682,0
0,8559,0.00561051,206.705,0.00282067,0,0.00526034,0,0,2613.44,0,0.00395112,0,28,0,8559,0,8433.11,0.0139984,0.344822,0,0,0,0.02,0,1016.96,0.44312,0.105504,0.00384191,66.1142,WAIT_DIE,0,0,0,0,1.38214,0,0.0114024,0.00595784,0,0,0,0,0,false,0,0,0,0,0,0,28.418,109.582,0.0917807,0,0,0.00410339,0.02116,0,0,0.075289,0.806431,0.00243911,0,0,1083,22.5917,0,2366,0,0,0,1,0,13146,0,6231,0,1.17352,0,0,0,1767.31,ONE_PC,0,2465.69,0,0,0.484751,1,0,0,0.860839,0.5,0.0118,0,0,0,0,1245,8559,0,0,0,0,0.863516,0.0829909,0
0,7535,0.00551503,408.398,0.00300256,0,0.00906855,0,0,2592.47,2,0.00380432,0,28,0,7535,0,7500.36,0.0193787,0.331845,2,0,0,0.04,0,1834.36,0.816142,0.183731,0.00371029,167.881,WAIT_DIE,0.000573093,0,0,0,1.29311,0,0.0153678,0.00864499,0,0,0,0,0,false,0,0,0,0,0,0,28.1293,184.306,0.120649,0,0,0.00399281,0.0546844,0,1,0.0709541,0.775278,0.00233267,0,0,1571,22.1008,0,3723,0,0,0,0,7,14585,0,3871,0,1.6699,0,0,0,1298.65,ONE_PC,0,2206.81,0,0,0,0,0,0,0.81767,0.5,0.0152638,0,6,0,0,2093,7535,0.737178,0,0,2,0.765636,0.133221,0
0,7230,0.00496034,344.688,0.00296384,0,0.0124242,0,0,2616.93,2,0.00386918,0,28,0,7230,0,7000.87,0.02232,0.333186,2,0,0,0.06,0,2287.79,1.008,0.161351,0.00346282,36.2001,WAIT_DIE,7.8978e-05,0,0,0,1.45286,0,0.0177923,0.00911041,0,0,0,0,0,false,0,0,0,0,0,0,28.9164,114.449,0.137842,0,0,0.00406177,0.0359821,0,1,0.071718,0.867274,0.00213552,0,0,1793,22.6842,0,4610,0,0,0,0,2,16283,0,2718,0,1.10042,0,0,0,1093.04,ONE_PC,0,2063.91,0,0,0,0,0,0,0.944096,0.5,0.0165806,0,1,0,0,2719,7230,1.07094,0,0,2,0.817773,0.148002,0
0,6600,0.00648214,355.94,0.00312086,0,0.0148428,0,0,2758.86,5,0.00383159,0,28,0,6600,0,6559.25,0.0281463,0.328141,5,0,0,0.08,0,2785.62,3.66074,0.162789,0.00342165,39.3287,WAIT_DIE,0.00176001,0,0,0,1.43149,0,0.0230632,0.00923419,0,0,0,0,0,false,0,0,0,0,0,0,28.174,124.035,0.153011,0,0,0.00442553,0.0317307,0,3,0.0687472,0.774558,0.00228726,0,0,1690,22.6145,0,4861,0,0,0,1,5,16207,0,1750,0,1.12042,0,0,0,1056.48,ONE_PC,0,2172.56,0,0,0.537815,1,0,0,0.823175,0.5,0.0166327,0,2,0,0,3160,6600,2.22807,0,0,5,0.788472,0.174106,0
0,6256,0.00647502,375.421,0.00317701,0,0.0173155,0,0,2799.94,0,0.00387428,0,28,0,6256,0,6208.97,0.0237361,0.324873,0,0,0,0.1,0,3179.22,1.47556,0.170427,0.0033614,37.0107,WAIT_DIE,0,0,0,0,1.39866,0,0.0188119,0.00933827,0,0,0,0,0,false,0,0,0,0,0,0,28.2121,111.343,0.155942,0,0,0.00442182,0.00826259,0,0,0.0682507,0.780417,0.00236954,0,0,1574,22.7747,0,5090,0,0,0,1,0,16453,0,1163,0,0.984038,0,0,0,999.734,ONE_PC,0,2186.75,0,0,0.55178,1,0,0,0.828211,0.5,0.01706,0,0,0,0,3519,6256,0,0,0,0,0.783717,0.167014,0
0,9459,0.00496131,144.218,0.00295644,0,0.0003784,0,0,2802.19,18,0.00408406,0,28,0,9459,0,9432.33,0.00545327,0.355796,18,0,0,0,0,0,8.78765,0.0634882,-nan,41.2663,WAIT_DIE,0.00904442,0,0,0,1.44577,0,0.00434956,0.00254458,0,0,0,0,0,false,0,0,0,0,0,0,28.0792,142.819,0.0428205,0,0,0.00420976,0.0231824,0,0,0.0778582,0.730618,0.00295644,0,0,0,22.1823,0,0,0,0,0,2,18,9459,0,9459,0,1.58863,0,0,0,2793.37,TWO_PC,0,2793.45,0,0,0.409891,2,0,0,0.791575,0.5,0.00581181,0,18,0,0,0,9459,1.15616,0,0,18,0.909021,0.0946892,0
0,9092,0.007422,166.521,0.00285401,0,0.00297254,0,0,2503.24,13,0.00399512,0,28,0,9092,0,9048.66,0.010324,0.346159,13,0,0,0.01,0,512.551,183.472,0.0925725,0.00497715,37.1641,WAIT_DIE,0.00483029,0,0,0,1.19213,0,0.00834165,0.00523107,0,0,0,0,0,false,0,0,0,0,0,0,28.1341,124.411,0.0670418,0,0,0.00566154,0.0104423,0,0,0.0777516,0.725637,0.00249181,0,0,636,22.4823,0,1312,0,0,0,0,13,11776,0,7767,0,1.36612,0,0,0,2022.25,TWO_PC,0,2442.31,0,0,0,0,0,0,0.809357,0.5,0.00957368,0,13,0,0,689,9092,0.669357,0,0,13,0.872183,0.109505,0
0,8102,0.00752068,229.982,0.00302309,0,0.00497549,0,0,2465.54,5,0.00561396,0,28,0,8102,0,8008.67,0.013929,0.345921,5,0,0,0.02,0,1012.62,326.459,0.104367,0.00496008,38.6525,WAIT_DIE,0.00183699,0,0,0,1.39943,0,0.0111523,0.0054918,0,0,0,0,0,false,0,0,0,0,0,0,28.3263,129.116,0.0883612,0,0,0.00590736,0.0252749,0,0,0.0711151,0.75419,0.00230017,0,0,1022,22.5386,0,2236,0,0,0,0,5,12717,0,5900,0,1.27391,0,0,0,1662.26,TWO_PC,0,2288.45,0,0,0,0,0,0,0.848178,0.5,0.0110583,0,5,0,0,1180,8102,0.967947,0,0,5,0.863906,0.146185,0
0,6074,0.0208223,523.618,0.0038503,0,0.00729386,0,0,2698.79,1,0.0053793,0,28,0,6074,0,5859.93,0.0167863,0.384824,1,0,0,0.04,0,2014.23,626.226,0.144332,0.00529984,170.172,WAIT_DIE,0.000274558,0,0,0,1.35279,0,0.0134486,0.00889385,0,0,0,0,0,false,0,0,0,0,0,0,29.0229,186.161,0.137251,0,0,0.00614335,0.1257,0,0,0.057234,0.886879,0.00248959,0,0,1248,22.3349,0,2969,0,0,0,0,1,12441,0,3133,0,1.3516,0,0,0,1422.28,TWO_PC,0,2291.93,0,0,0,0,0,0,0.933483,0.5,0.0120717,0,1,0,0,1693,6074,1.47833,0,0,1,0.755941,0.186403,0
0,6163,0.00742203,301.322,0.00361306,0,0.0105308,0,0,2528.88,7,0.00561642,0,28,0,6163,0,6117,0.0184795,0.343957,7,0,0,0.06,0,2190.77,781.09,0.141701,0.00449794,37.0201,WAIT_DIE,0.00304923,0,0,0,1.2207,0,0.0158778,0.0079682,0,0,0,0,0,false,0,0,0,0,0,0,28.2106,119.085,0.0915066,0,0,0.00596934,0.0207142,0,2,0.0610024,0.747527,0.00215937,0,0,1494,22.8231,0,3814,0,0,0,1,8,14644,0,2332,0,0.96849,0,0,0,1202.76,TWO_PC,0,2081.39,0,0,0.289702,1,0,0,0.830057,0.5,0.0138299,0,6,0,0,2337,6163,1.56895,0,0,7,0.814274,0.192972,0
0,5288,0.0186593,417.729,0.00406624,0,0.0117063,0,0,2709.05,0,0.00565164,0,28,0,5288,0,5262.68,0.0175276,0.337852,0,0,0,0.08,0,2868.48,939.21,0.130117,0.00475997,36.3618,WAIT_DIE,0,0,0,0,1.47845,0,0.0142455,0.0072366,0,0,0,0,0,false,0,0,0,0,0,0,28.1347,111.72,0.107602,0,0,0.00631428,0.0627653,0,0,0.0547826,0.739023,0.00217654,0,0,1356,22.9346,0,3822,0,0,0,1,0,14104,0,1420,0,0.827518,0,0,0,1158.13,TWO_PC,0,2153.8,0,0,0.336512,1,0,0,0.821212,0.5,0.0145931,0,0,0,0,2512,5288,0,0,0,0,0.828708,0.249277,0
0,5019,0.00877743,348.182,0.00416919,0,0.0140037,0,0,2748.49,4,0.00590271,0,28,0,5019,0,4990.19,0.0216247,0.329554,4,0,0,0.1,0,3221.93,1071.67,0.145634,0.00457579,42.5758,WAIT_DIE,0.00252722,0,0,0,1.42614,0,0.0168804,0.00769889,0,0,0,0,0,false,0,0,0,0,0,0,28.1617,131.014,0.154818,0,0,0.00670401,0.0207607,0,4,0.0548584,0.741386,0.00230833,0,0,1281,22.8278,0,4135,0,0,0,1,4,14843,0,900,0,0.916609,0,0,0,1094.68,TWO_PC,0,2169.56,0,0,0.543009,1,0,0,0.824374,0.5,0.0147428,0,0,0,0,2838,5019,0.609558,0,0,4,0.810537,0.235815,0
0,9628,0.00562628,150.694,0.00290122,0,0.00038516,0,0,2750.05,5,0.00394706,0,28,0,9628,0,9594.4,0.00573574,0.359717,5,0,0,0,0,0,0.126539,0.0590358,-nan,43.3454,WAIT_DIE,0.0023034,0,0,0,1.51955,0,0.00461665,0.00270164,0,0,0,0,0,false,0,0,0,0,0,0,28.0981,148.681,0.0310856,0,0,0.00399577,0.00767788,0,4,0.0792737,0.731391,0.00290122,0,0,0,22.2155,0,0,0,0,0,3,5,9628,0,9628,0,1.66265,0,0,0,2741.1,ONE_PC,0,2741.16,0,0,0.984144,3,0,0,0.796181,0.5,0.00643323,0,1,0,0,0,9628,0.327362,0,0,5,0.913239,0.0283237,0
0,9077,0.00564118,189.858,0.00278605,0,0.00298066,0,0,2595.47,4,0.00391239,0,28,0,9077,0,9034.29,0.0103736,0.345474,4,0,0,0.01,0,624.857,0.316164,0.0942686,0.00409891,38.5552,WAIT_DIE,0.00260142,0,0,0,1.30862,0,0.00818958,0.00444794,0,0,0,0,0,false,0,0,0,0,0,0,28.1324,133.503,0.0643844,0,0,0.00430423,0.022657,0,3,0.0776858,0.798437,0.00256284,0,0,628,22.231,0,1322,0,0,0,0,4,11761,0,7758,0,1.46939,0,0,0,2072.59,ONE_PC,0,2503.84,0,0,0,0,0,0,0.814319,0.5,0.00861262,0,1,0,0,691,9077,0.344602,0,0,4,0.871664,0.0603184,0
0,8215,0.0165558,198.505,0.00291522,0,0.00502503,0,0,2716.29,0,0.00388111,0,28,0,8215,0,8176.27,0.0105468,0.356755,0,0,0,0.02,0,1110.04,0.371575,0.109712,0.00398441,13.1816,WAIT_DIE,0,0,0,0,1.26711,0,0.00816633,0.00435652,0,0,0,0,0,false,0,0,0,0,0,0,28.1326,32.5108,0.0789372,0,0,0.00423874,0.0638258,0,0,0.0721122,0.766401,0.00251463,0,0,1049,23.2353,0,2233,0,0,0,0,0,12626,0,5976,0,0.430573,0,0,0,1874.63,ONE_PC,0,2566.02,0,0,0,0,0,0,0.820592,0.5,0.00784605,0,0,0,0,1190,8215,0,0,0,0,0.804189,0.0581514,0
0,7776,0.00616789,292.538,0.00286005,0,0.00930032,0,0,2566.41,4,0.00386692,0,28,0,7776,0,7725.7,0.0199312,0.339203,4,0,0,0.04,0,1778.77,0.758574,0.146845,0.00355262,38.3573,WAIT_DIE,0.00126787,0,0,0,1.43317,0,0.0158204,0.00914196,0,0,0,0,0,false,0,0,0,0,0,0,28.1823,125.616,0.123249,0,0,0.00416999,0.00878019,0,0,0.0732064,0.770029,0.00220693,0,0,1623,22.5491,0,3796,0,0,0,1,4,14997,0,4002,0,1.24347,0,0,0,1277.98,ONE_PC,0,2159.52,0,0,0.0543525,1,0,0,0.8237,0.5,0.0149133,0,4,0,0,2151,7776,0.206667,0,0,4,0.804475,0.130668,0
0,7016,0.00561388,361.537,0.00308326,0,0.0119559,0,0,2720.49,0,0.0038342,0,28,0,7016,0,6981.7,0.0227867,0.338834,0,0,0,0.06,0,2255.07,1.06494,0.150336,0.00347664,172.68,WAIT_DIE,0,0,0,0,1.15404,0,0.0182156,0.00875138,0,0,0,0,0,false,0,0,0,0,0,0,28.1376,187.586,0.130861,0,0,0.00401298,0.0306399,0,0,0.0692767,0.76454,0.00243081,0,0,1737,22.1801,0,4357,0,0,0,1,0,15285,0,2639,0,1.61977,0,0,0,1210.47,ONE_PC,0,2286.9,0,0,0.202701,1,0,0,0.818186,0.5,0.0163271,0,0,0,0,2640,7016,0,0,0,0,0.801214,0.169082,0
0,6666,0.00661902,379.045,0.00310235,0,0.0149785,0,0,2719.51,6,0.00391919,0,28,0,6666,0,6642.81,0.023433,0.324708,6,0,0,0.08,0,2776.65,1.26867,0.162078,0.00341871,40.3127,WAIT_DIE,0.00257031,0,0,0,1.35777,0,0.0184716,0.00926891,0,0,0,0,0,false,0,0,0,0,0,0,28.0977,126.681,0.156243,0,0,0.00456836,0.0286403,0,3,0.0694068,0.762883,0.00222659,0,0,1710,22.6476,0,4888,0,0,0,1,6,16314,0,1769,0,1.13822,0,0,0,1045.93,ONE_PC,0,2139.41,0,0,0.605824,1,0,0,0.8112,0.5,0.0168708,0,3,0,0,3187,6666,2.36234,0,0,6,0.787334,0.165397,0
