log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,2840,0.00669111,204.917,0.00281728,0,0.00429919,0,0,1997.23,0,0.00476237,0,8,0,2840,0,2829.54,0.00754413,0,0,0,0,0.05,0,1000,0.623431,0.0556926,86.1789,WAIT_DIE,0,0,0,0,1.57934,0,0.00658002,0.00175315,0,0,0.237837,0,0,false,0,0,0,0,0,0,8.02958,106.673,0.0513054,0,0.00504782,0.0089423,0,0,0.027657,0.198372,0,0,0,658,6.28426,0,1422.27,1650,0,0,0,1,0,6020,0,1207,0,0.374794,0,0,0,943.492,ONE_PC,0,1722.5,0,0,1.12056,1,0,0,0.264291,0.5,0.00509946,0,0,0,0,975,2840,0,0,0,0,0.911428,0.102163,0
0,5028,0.00689215,255.427,0.00318172,0,0.00750922,0,0,2280.61,1,0.00508698,0,16,0,5028,0,5008.41,0.0145279,0,1,0,0,0.05,0,1000,0.754694,0.109619,39.6807,WAIT_DIE,0.000661275,0,0,0,1.65619,0,0.0129217,0.00643537,0,0,0.328655,0,0,false,0,0,0,0,0,0,16.0626,129.103,0.0736666,0,0.0052742,0.0091775,0,1,0.0485041,0.380952,0,0,0,1160,12.5533,0,1590.81,2836,0,0,0,0,1,10400,0,2161,0,0.803771,0,0,0,1070.09,ONE_PC,0,1959.6,0,0,0,0,0,0,0.527382,0.5,0.012111,0,0,0,0,1707,5028,0.163079,0,0,1,0.846104,0.125729,0
0,6152,0.0243793,729.424,0.00519517,0,0.009126,0,0,3319.86,1,0.00793454,0,32,0,6152,0,6042.39,0.0153559,0,1,0,0,0.05,0,1000,0.835946,0.112886,40.2209,WAIT_DIE,0.000687434,0,0,0,1.35566,0,0.0119434,0.00575223,0,0,0.328891,0,0,false,0,0,0,0,0,0,32.5805,61.2814,0.11147,0,0.0201952,0.0912276,0,0,0.0595323,1.01294,0,0,0,1407,26.3696,0,3203.25,3457,0,0,0,1,1,12719,0,2637,0,0.580435,0,0,0,1284.73,ONE_PC,0,2317.58,0,0,3.14072,1,0,0,0.999763,0.5,0.0115334,0,1,0,0,2108,6152,0.138655,0,0,1,0.862162,0.12828,0
0,734,0.292573,25654.7,0.0868461,0,0.0010565,0,0,45214.5,0,0.187485,0,64,0,734,0,600.046,0.00176449,0,0,0,0,0.05,0,1000,1.00351,0.0988677,833.331,WAIT_DIE,0,0,0,0,1.19318,0,0.00141851,0.000673486,0,0,0.677074,0,0,false,0,0,0,0,0,0,78.2873,2789.73,0.445948,0,0.227432,0.347951,0,0,0.00696925,4.98661,0,0,0,162,47.2785,0,57976.2,396,0,0,0,0,0,1585,0,325,0,4.57522,0,0,0,16522.6,ONE_PC,0,27800,0,0,0,0,0,0,2.85882,0.5,0.00124611,0,0,0,0,247,734,0,0,0,0,0.45923,0.149678,0
0,417,1.30345,124657,0.247156,0,0.00055442,0,0,86830.4,0,0.552838,0,128,0,417,0,268.667,0.00105045,0,0,0,0,0.05,0,1000,193.595,0.0780299,9336.89,WAIT_DIE,0,0,0,0,1.01357,0,0.000848129,0.00045723,0,0,0.683319,0,0,false,0,0,0,0,0,0,198.67,31413.9,1.00265,0,0.877848,1.54811,0,0,0.00392182,19.4692,0,0,0,85,51.0373,0,181701,206,0,0,0,0,0,882,0,198,0,22.5767,0,0,0,13555.3,ONE_PC,0,20215.3,0,0,0,0,0,0,9.94468,0.5,0.000849155,0,0,0,0,134,417,0,0,0,0,1.04738,0.383743,0
0,658,0.008683,186.287,0.00304708,0,0.000966436,0,0,1833.48,0,0.00562042,0,2,0,658,0,653.977,0.00255214,0,0,0,0,0.05,0,1000,476.292,0.0152291,57.783,WAIT_DIE,0,0,0,0,2.99219,0,0.00232308,0.000539453,0,0,0.151592,0,0,false,0,0,0,0,0,0,2.0123,153.062,0.0221503,0,0.00660231,0.0113485,0,0,0.00638263,0.0686274,0,0,0,149,1.53454,0,1213.35,372,0,0,0,0,0,1468,0,291,0,0.118369,0,0,0,939.594,TWO_PC,0,1622.16,0,0,0,0,0,0,0.0658709,0.5,0.00177298,0,0,0,0,218,658,0,0,0,0,0.9138,0.115561,0
0,1281,0.00834106,209.309,0.00312618,0,0.00190244,0,0,1793.12,0,0.00583371,0,4,0,1281,0,1273.58,0.009408,0,0,0,0,0.05,0,1000,522.598,0.0252405,80.199,WAIT_DIE,0,0,0,0,1.35255,0,0.00897667,0.000883329,0,0,0.208037,0,0,false,0,0,0,0,0,0,4.0233,159.714,0.0296942,0,0.00639571,0.0121154,0,0,0.0125015,0.109927,0,0,0,295,3.08313,0,1289.3,729,0,0,0,0,0,2878,0,552,0,0.240177,0,0,0,950.888,TWO_PC,0,1616.28,0,0,0,0,0,0,0.132429,0.5,0.00258081,0,0,0,0,434,1281,0,0,0,0,0.926986,0.157128,0
0,2266,0.00990308,223.864,0.00353312,0,0.00348281,0,0,1988.82,0,0.00668794,0,8,0,2266,0,2256.55,0.00748029,0,0,0,0,0.05,0,1000,570.491,0.0434676,46.5276,WAIT_DIE,0,0,0,0,2.02905,0,0.00664105,0.00211055,0,0,0.245515,0,0,false,0,0,0,0,0,0,8.03349,157.607,0.0507304,0,0.00786005,0.0132658,0,0,0.0220397,0.194838,0,0,0,530,6.22201,0,1577.92,1326,0,0,0,0,0,5190,0,937,0,0.428462,0,0,0,980.643,TWO_PC,0,1678.67,0,0,0,0,0,0,0.270951,0.5,0.00677802,0,0,0,0,799,2266,0,0,0,0,0.92358,0.155162,0
0,4085,0.00996473,242.835,0.0039244,0,0.00615498,0,0,2277.15,0,0.00732466,0,16,0,4085,0,4048.72,0.0132182,0,0,0,0,0.05,0,1000,626.164,0.0787881,41.6532,WAIT_DIE,0,0,0,0,1.58286,0,0.0117251,0.00373935,0,0,0.307233,0,0,false,0,0,0,0,0,0,16.1434,138.19,0.0691936,0,0.00829224,0.0128107,0,0,0.039415,0.39562,0,0,0,929,12.7357,0,1737.87,2328,0,0,0,1,0,9210,0,1755,0,0.700521,0,0,0,1113.42,TWO_PC,0,1888.06,0,0,1.54027,1,0,0,0.51912,0.5,0.00821418,0,0,0,0,1401,4085,0,0,0,0,0.890683,0.206092,0
0,6294,0.0234803,490.43,0.00513663,0,0.00940456,0,0,2854.6,0,0.0086109,0,32,0,6294,0,6029.67,0.0188408,0,0,0,0,0.05,0,1000,729.876,0.13253,198.982,WAIT_DIE,0,0,0,0,1.34319,0,0.0150358,0.00705577,0,0,0.358177,0,0,false,0,0,0,0,0,0,33.4028,214.47,0.158735,0,0.0168252,0.0631027,0,0,0.0610154,1.00936,0,0,0,1442,25.4619,0,2541.79,3615,0,0,0,1,0,14212,0,2705,0,1.66449,0,0,0,1313.18,TWO_PC,0,2242.73,0,0,0.0722555,1,0,0,1.12101,0.5,0.0298929,0,0,0,0,2147,6294,0,0,0,0,0.860001,0.244628,0
