prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
24238.5,0,381,0.09183,266.787,0.0434684,0,0.000654428,0,0,0,0.0795817,0,16,0,381,0,361.723,0.00107634,0,0,0,0,0.05,0,1000,8500.28,0.00758305,41.5535,WAIT_DIE,0,0,0,0,1.79675,0,0.000948155,0.000263339,0,0,0.311462,0,0,false,0,0,0,0,0,0,16.8527,111.487,0.0136978,0,0.0858826,0.0918791,0,0,0.0037318,0.479303,0,0,0,67,13.3996,0,20551,223,0,0,0,0,0,920,0,154,0,0.0588418,0,0,0,12061.5,TWO_PC,0,20628.2,0,0,0,0,0,0,0.615383,0.5,0.000620574,0,0,0,0,160,381,0,0,0,0,1.02192,0
28750.6,0,633,0.133962,2981.18,0.0522046,0,0.000980996,0,0,0,0.101999,0,32,0,633,0,582.31,0.00187123,0,0,0,0,0.05,0,1000,9160.8,0.0128383,239.014,WAIT_DIE,0,0,0,0,1.54089,0,0.00151081,0.000740034,0,0,0.477954,0,0,false,0,0,0,0,0,0,34.7856,253.769,0.0473358,0,0.105125,0.174053,0,0,0.00613078,1.14972,0,0,0,120,26.7519,0,24350.2,364,0,0,0,1,0,1474,0,278,0,0.228012,0,0,0,15116.5,TWO_PC,0,26044.3,0,0,27.0068,1,0,0,1.34265,0.5,0.0014653,0,0,0,0,235,633,0,0,0,0,0.749941,0
62689.8,0,498,0.470791,27818.6,0.131455,0,0.000741332,0,0,0,0.278893,0,64,0,498,0,403.103,0.00182887,0,0,0,0,0.05,0,1000,15140.6,0.0252775,2978.27,WAIT_DIE,0,0,0,0,1.24124,0,0.00157278,0.000528109,0,0,0.579676,0,0,false,0,0,0,0,0,0,79.0666,3124.61,0.405236,0,0.327233,0.550419,0,0,0.00474772,5.39976,0,0,0,105,49.0612,0,78635.5,288,0,0,0,0,0,1136,0,217,0,2.31532,0,0,0,26075.7,TWO_PC,0,44346.8,0,0,0,0,0,0,3.2376,0.5,0.00106402,0,0,0,0,176,498,0,0,0,0,0.690779,0
110869,0,333,1.33265,123852,0.29131,0,0.000444916,0,0,0,0.594365,0,128,0,333,0,203.957,0.000891067,0,0,0,0,0.05,0,1000,14842.2,0.0637771,39950.8,WAIT_DIE,0,0,0,0,1.21245,0,0.000732552,0.000377961,0,0,0.865759,0,0,false,0,0,0,0,0,0,208.986,42457.5,0.826319,0,0.834364,1.46438,0,0,0.00313048,19.6191,0,0,0,69,44.4601,0,184015,179,0,0,0,0,0,732,0,155,0,25.0004,0,0,0,29032.5,TWO_PC,0,49287.4,0,0,0,0,0,0,9.35965,0.5,0.000737954,0,0,0,0,109,333,0,0,0,0,0.8664,0
24811,0,63,0.0517877,205.627,0.0322923,0,8.9084e-05,0,0,0,0.0516229,0,2,0,63,0,61.4634,0.000321108,0,0,0,0,0.05,0,1000,1.82208,0.00174153,60.2415,WAIT_DIE,0,0,0,0,2.74498,0,0.000289739,4.9372e-05,0,0,0.155198,0,0,false,0,0,0,0,0,0,2.05,156.402,0.00349801,0,0.0516733,0.0517877,0,0,0.000607576,0.0748645,0,0,0,10,1.6238,0,14312.3,34,0,0,0,0,0,131,0,29,0,0.0123101,0,0,0,12990,ONE_PC,0,23911.3,0,0,0,0,0,0,0.0758604,0.5,0.000240595,0,0,0,0,24,63,0,0,0,0,0.948135,0
23297.8,0,126,0.0662111,208.525,0.0327014,0,0.0001971,0,0,0,0.0516819,0,4,0,126,0,119.937,0.000380935,0,0,0,0,0.05,0,1000,0.928357,0.00277224,77.3341,WAIT_DIE,0,0,0,0,1.9614,0,0.000329523,0.000124938,0,0,0.211612,0,0,false,0,0,0,0,0,0,4.20221,167.312,0.00319084,0,0.0517067,0.0823835,0,0,0.00122686,0.134716,0,0,0,30,3.26034,0,17835,75,0,0,0,0,0,273,0,51,0,0.0263368,0,0,0,10494.9,ONE_PC,0,19130.3,0,0,0,0,0,0,0.170502,0.5,0.000275972,0,0,0,0,45,126,0,0,0,0,0.995506,0
26074.7,0,235,0.0689051,234.31,0.0345775,0,0.00040532,0,0,0,0.0517179,0,8,0,235,0,227.346,0.0008737,0,0,0,0,0.05,0,1000,1.01149,0.00470744,125.709,WAIT_DIE,0,0,0,0,1.66147,0,0.000755967,0.000211015,0,0,0.250899,0,0,false,0,0,0,0,0,0,8.26934,176.147,0.00993145,0,0.0525347,0.0754726,0,0,0.00231844,0.219605,0,0,0,49,6.53972,0,16690.2,147,0,0,0,0,0,534,0,88,0,0.0527718,0,0,0,12715.8,ONE_PC,0,24927,0,0,0,0,0,0,0.317753,0.5,0.000621315,0,0,0,0,98,235,0,0,0,0,0.997027,0
24629.9,0,497,0.0631156,285.269,0.032781,0,0.000821884,0,0,0,0.051683,0,16,0,497,0,472.751,0.00156333,0,0,0,0,0.05,0,1000,1.1213,0.0124032,132.795,WAIT_DIE,0,0,0,0,1.57963,0,0.00137935,0.000658605,0,0,0.367179,0,0,false,0,0,0,0,0,0,16.8207,152.169,0.00904375,0,0.0519869,0.0803357,0,0,0.00487458,0.462208,0,0,0,98,13.1612,0,16206.7,297,0,0,0,0,0,1090,0,200,0,0.0986296,0,0,0,11838.5,ONE_PC,0,22776.8,0,0,0,0,0,0,0.661025,0.5,0.00166705,0,0,0,0,199,497,0,0,0,0,1.00443,0
30546.2,0,774,0.132192,2253.39,0.0422186,0,0.00120439,0,0,0,0.0687912,0,32,0,774,0,727.685,0.00228294,0,0,0,0,0.05,0,1000,1.28386,0.0162047,220.693,WAIT_DIE,0,0,0,0,1.51504,0,0.00187023,0.000935381,0,0,0.447218,0,0,false,0,0,0,0,0,0,34.0367,234.885,0.109131,0,0.0795589,0.14759,0,0,0.00746645,1.24566,0,0,0,157,26.7923,0,22352.3,438,0,0,0,0,0,1643,0,330,0,0.227741,0,0,0,15581,ONE_PC,0,28405.1,0,0,0,0,0,0,1.1858,0.5,0.00182194,0,0,0,0,287,774,0,0,0,0,0.883549,0
53832,0,671,0.254043,17737.6,0.0934887,0,0.000986964,0,0,0,0.183564,0,64,0,671,0,540.012,0.00163614,0,0,0,0,0.05,0,1000,1.11179,0.0156902,1295.9,WAIT_DIE,0,0,0,0,1.12415,0,0.00126739,0.00085021,0,0,0.520908,0,0,false,0,0,0,0,0,0,79.5242,4389.65,0.689624,0,0.20741,0.336929,0,0,0.00640842,5.55037,0,0,0,146,45.5396,0,58470.6,383,0,0,0,0,0,1495,0,295,0,5.16906,0,0,0,23208.1,ONE_PC,0,39894.9,0,0,0,0,0,0,3.21089,0.5,0.00149113,0,0,0,0,230,671,0,0,0,0,1.16117,0
