prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
42506.5,0,42,2.68933,1678.73,0.482067,0.9,0.00111864,0,0,1047,1.60566,0,32,0,121,0,42.9855,0.00256524,0,1012,0,0,0.05,0,750,3.04905e+14,0.00967929,288.869,WAIT_DIE,0.311723,0,0,0,3.941,0,0.00239044,0.000570492,0,0,0.612255,0,0,false,0,0,0,0,0,0,90.0769,318.595,0.00785366,0,1.91559,2.76995,0,544,0.00195351,6.20763,0,0,0,23,31.1076,121,39844.2,516,0,0,0,16,1036,0,0,43,0,0.0598048,0,0,0,61911.9,TWO_PC,0,34670.3,0,0,1406.11,16,0,0,9.17031,0.5,0.0029233,0,492,0,0,55,121,391643,0,0,1047,2.78127,0
36180.8,0,40,2.784,5389.41,0.444474,0.9,0.0011282,0,0,1407,1.60712,0,32,0,129,0,45.6356,0.00239964,0,1385,0,0,0.05,0,1000,4.28889e+14,0.00858194,227.255,WAIT_DIE,0.464389,0,0,0,3.70392,0,0.00220743,0.000569714,0,0,0.60658,0,0,false,0,0,0,0,0,0,90.4557,270.307,0.0113714,0,2.13328,2.8266,0,802,0.00203845,6.22286,0,0,0,29,30.9634,42,29921.7,551,0,0,0,27,1401,0,0,48,0,0.054784,0,0,0,59817.9,TWO_PC,0,31068.5,0,0,5118.08,27,0,0,9.22418,0.5,0.00234296,0,599,0,0,52,129,359724,0,0,1407,2.7949,0
38188.3,0,67,2.61728,8190.97,0.490874,0.9,0.00121558,0,0,1442,1.51977,0,32,0,117,0,42.785,0.00294233,0,1408,0,0,0.05,0,1250,4.72993e+14,0.0105183,359.713,WAIT_DIE,0.449611,0,0,0,3.65541,0,0.00276771,0.000771058,0,0,0.593514,0,0,false,0,0,0,0,0,0,87.5074,397.921,0.00900407,0,2.32906,2.73403,0,513,0.00189327,6.2608,0,0,0,24,30.9613,48,23783.4,485,0,0,0,35,1425,0,0,49,0,0.0692712,0,0,0,64154.4,TWO_PC,0,35905.8,0,0,7875.37,35,0,0,8.87997,0.5,0.00289704,0,912,0,0,44,117,404366,0,0,1442,2.70132,0
34577,0,49,2.7321,3140.1,0.527718,0.9,0.00134056,0,0,1250,1.821,0,32,0,119,0,40.4631,0.00286354,0,1167,0,0,0.05,0,1500,1.55015e+14,0.0132995,194.863,WAIT_DIE,0.239297,0,0,0,3.97178,0,0.00259205,0.000742796,0,0,0.631471,0,0,false,0,0,0,0,0,0,94.1104,232.919,0.0143193,0,2.30801,2.9408,0,678,0.00205658,6.68946,0,0,0,24,31.1994,263,27569.3,586,0,0,0,35,1204,0,0,42,0,0.0463116,0,0,0,60337.9,TWO_PC,0,32200.4,0,0,2865.67,35,0,0,9.69013,0.5,0.00239085,0,526,0,0,53,119,448571,0,0,1250,2.90311,0
50118.4,0,80,2.31777,1679.45,0.392116,0.9,0.00220855,0,0,18289,1.43042,0,32,0,144,0,53.9049,0.0118997,0,16532,0,0,0.05,0,250,1.82196,0.0602501,362.025,WAIT_DIE,6.87234,0,0,0,3.74873,0,0.0110456,0.00287464,0,0,0.554504,0,0,false,0,0,0,0,0,0,85.4839,564.877,0.0511473,0,2.00164,2.42002,0,7672,0.00317506,5.67821,0,0,0,31,24.4846,6831,35722.7,1800,0,0,0,33,17731,0,0,53,0,0.13727,0,0,0,117172,ONE_PC,0,45175.2,0,0,1398.25,33,0,0,8.55013,0.5,0.00704807,0,10059,0,0,60,144,323708,0,0,18289,2.57212,0
48550.2,0,77,1.97336,3439.11,0.277525,0.9,0.00134495,0,0,21584,0.904844,0,32,0,172,0,78.4034,0.00562516,0,21430,0,0,0.05,0,500,1.46913,0.0249111,396.909,WAIT_DIE,8.26608,0,0,0,3.01223,0,0.00521361,0.00144713,0,0,0.457147,0,0,false,0,0,0,0,0,0,70.201,573.457,0.0262661,0,1.40326,2.0929,0,10674,0.00282713,4.09681,0,0,0,36,23.0864,1711,28617,892,0,0,0,32,21652,0,0,74,0,0.151234,0,0,0,73932,ONE_PC,0,43710,0,0,3184.29,32,0,0,6.16594,0.5,0.0048724,0,10978,0,0,62,172,214275,0,0,21584,2.14482,0
41875.2,0,82,1.62095,1235.4,0.257488,0.9,0.00156334,0,0,13422,1.02955,0,32,0,163,0,82.5674,0.00474388,0,13058,0,0,0.05,0,750,1.52164,0.0241402,332.691,WAIT_DIE,6.30501,0,0,0,3.14475,0,0.00436252,0.00140142,0,0,0.409917,0,0,false,0,0,0,0,0,0,63.1726,462.575,0.0265487,0,1.39531,1.67351,0,5384,0.00295258,3.34416,0,0,0,26,25.0619,1630,28636.6,827,0,0,0,28,13146,0,0,71,0,0.115888,0,0,0,90827.4,ONE_PC,0,37074.5,0,0,946.528,28,0,0,5.08091,0.5,0.00441236,0,7762,0,0,66,163,202761,0,0,13422,1.92818,0
38235,0,76,1.81023,1568.56,0.236632,0.9,0.00175184,0,0,12959,0.79654,0,32,0,187,0,90.7231,0.00543598,0,12521,0,0,0.05,0,1000,2.21027,0.0293815,218.382,WAIT_DIE,5.62248,0,0,0,2.83345,0,0.00499915,0.00146416,0,0,0.428906,0,0,false,0,0,0,0,0,0,65.959,329.713,0.0311145,0,1.25622,1.85109,0,6573,0.00317946,3.60761,0,0,0,42,25.7578,2399,28661.1,785,0,0,0,24,12521,0,0,73,0,0.099414,0,0,0,81854.6,ONE_PC,0,33729.8,0,0,1314.43,24,0,0,5.5233,0.5,0.00383396,0,5948,0,0,72,187,182974,0,0,12959,2.00753,0
36515.5,0,104,1.55554,1257.92,0.204182,0.9,0.0019761,0,0,16149,0.617552,0,32,0,202,0,89.4472,0.0107129,0,15198,0,0,0.05,0,1250,1.23981,0.0406016,198.282,WAIT_DIE,6.41695,0,0,0,3.23945,0,0.00994673,0.00289152,0,0,0.473305,0,0,false,0,0,0,0,0,0,72.2661,311.331,0.0332685,0,1.09741,1.75589,0,6027,0.00389007,4.28087,0,0,0,48,24.9642,5587,22924.6,1163,0,0,0,22,15368,0,0,86,0,0.113303,0,0,0,103012,ONE_PC,0,32182.2,0,0,1044.9,22,0,0,6.54346,0.5,0.00809731,0,9341,0,0,68,202,155771,0,0,16149,2.18343,0
36141.1,0,120,1.52255,1626.49,0.211185,0.9,0.00203894,0,0,13046,0.645712,0,32,0,205,0,105.168,0.0064212,0,12703,0,0,0.05,0,1500,1.31772,0.0263013,134.344,WAIT_DIE,5.90506,0,0,0,2.78407,0,0.00594791,0.00124371,0,0,0.453227,0,0,false,0,0,0,0,0,0,62.3766,253.046,0.0273335,0,1.18053,1.7313,0,5696,0.00395829,3.39173,0,0,0,37,25.4827,1659,25747.3,999,0,0,0,20,12703,0,0,87,0,0.0958462,0,0,0,64381.9,ONE_PC,0,32774.6,0,0,1417.79,20,0,0,4.90606,0.5,0.00317675,0,7007,0,0,81,205,161293,0,0,13046,1.89847,0
