prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
69942.3,0,20,0.516297,288.987,0.129205,0,0.000416944,0,0,0,0.464845,0,32,0,260,0,234.676,0.000984814,0,0,0,0,0.05,0,2500,35060,0.00400051,51.8058,WAIT_DIE,0,0,0,0,2.42745,0,0.00088771,0.00027827,0,0,0.238155,0,0,false,0,0,0,0,0,0,35.4531,173.493,0.0086054,0,0.490807,0.532044,0,0,0.00254019,0.432943,0,0,0,45,31.418,0,64252.8,148,0,0,0,0,0,0,0,109,0,0.0605555,0,0,0,69041.6,TWO_PC,0,33982.9,0,0,0,0,0,0,0.645224,0.5,0.00100211,0,0,0,0,106,260,0,0,0,0,1.09496,0
37803.1,0,47,0.167063,277.766,0.083383,0,0.000609032,0,0,0,0.127837,0,32,0,397,0,365.513,0.00132637,0,0,0,0,0.05,0,3000,29924,0.00592815,51.2346,WAIT_DIE,0,0,0,0,2.17674,0,0.00120178,0.00037597,0,0,0.232527,0,0,false,0,0,0,0,0,0,34.7566,164.555,0.0110689,0,0.136301,0.167125,0,0,0.0038479,0.355202,0,0,0,73,31.3917,0,30497.1,222,0,0,0,0,0,0,0,178,0,0.0854864,0,0,0,60684.3,TWO_PC,0,30761.4,0,0,0,0,0,0,0.539864,0.5,0.00158612,0,0,0,0,146,397,0,0,0,0,1.07068,0
45765.5,0,306,0.10918,319.536,0.059806,0,0.000871828,0,0,0,0.0947628,0,32,0,554,0,509.502,0.0016665,0,0,0,0,0.05,0,500,1.2222,0.0109473,66.1684,WAIT_DIE,0,0,0,0,2.26503,0,0.00148777,0.000589954,0,0,0.230634,0,0,false,0,0,0,0,0,0,34.7947,228.176,0.00688964,0,0.103058,0.109444,0,0,0.00539469,0.355267,0,0,0,100,31.3181,0,29960.3,313,0,0,0,0,0,0,0,246,0,0.154421,0,0,0,50583.9,ONE_PC,0,43091.2,0,0,0,0,0,0,0.556095,0.5,0.00134218,0,0,0,0,208,554,0,0,0,0,1.06598,0
39185.6,0,297,0.120549,293.857,0.0514033,0,0.000995032,0,0,0,0.0836017,0,32,0,642,0,592.247,0.00272124,0,0,0,0,0.05,0,1000,1.25268,0.0118893,49.0236,WAIT_DIE,0,0,0,0,2.09408,0,0.00253439,0.00068556,0,0,0.226517,0,0,false,0,0,0,0,0,0,34.6883,159.369,0.00877807,0,0.0932474,0.120737,0,0,0.00619638,0.347707,0,0,0,121,31.3442,0,27633.5,356,0,0,0,0,0,0,0,285,0,0.129259,0,0,0,36912,ONE_PC,0,32691.8,0,0,0,0,0,0,0.539395,0.5,0.00177687,0,0,0,0,236,642,0,0,0,0,1.06136,0
45242.6,0,273,0.222229,293.495,0.0611489,0,0.00084228,0,0,0,0.103385,0,32,0,537,0,499.244,0.00216762,0,0,0,0,0.05,0,1500,1.27829,0.00791854,35.1826,WAIT_DIE,0,0,0,0,2.06993,0,0.00201436,0.000585794,0,0,0.224878,0,0,false,0,0,0,0,0,0,34.42,111.371,0.00755721,0,0.152187,0.22237,0,0,0.0052236,0.32168,0,0,0,98,31.3948,0,32618.8,305,0,0,0,0,0,0,0,238,0,0.0811197,0,0,0,42029,ONE_PC,0,37013.6,0,0,0,0,0,0,0.491558,0.5,0.00152442,0,0,0,0,201,537,0,0,0,0,1.05778,0
40295.2,0,561,0.109869,299.586,0.0535041,0,0.000950176,0,0,0,0.0847202,0,32,0,614,0,576.734,0.00261479,0,0,0,0,0.05,0,2000,1.30807,0.00921915,40.5681,WAIT_DIE,0,0,0,0,2.0692,0,0.00242989,0.000527564,0,0,0.22152,0,0,false,0,0,0,0,0,0,34.0677,132.967,0.0117061,0,0.100249,0.161504,0,0,0.00594041,0.279923,0,0,0,117,31.3702,0,27006.5,342,0,0,0,0,0,0,0,271,0,0.10507,0,0,0,42044,ONE_PC,0,36468.8,0,0,0,0,0,0,0.440019,0.5,0.00182667,0,0,0,0,226,614,0,0,0,0,1.04529,0
38220.5,0,229,0.108487,317.014,0.0508642,0,0.00100414,0,0,0,0.0780248,0,32,0,648,0,608.442,0.00264899,0,0,0,0,0.05,0,2500,1.24202,0.0130313,48.5139,WAIT_DIE,0,0,0,0,2.28446,0,0.00240867,0.000633106,0,0,0.221368,0,0,false,0,0,0,0,0,0,34.0805,162.377,0.0130173,0,0.0955396,0.120658,0,0,0.00625357,0.283133,0,0,0,124,31.3453,0,25002.2,362,0,0,0,0,0,0,0,287,0,0.131343,0,0,0,39900.8,ONE_PC,0,34788.5,0,0,0,0,0,0,0.442692,0.5,0.0020313,0,0,0,0,237,648,0,0,0,0,1.0417,0
35716.4,0,328,0.112586,343.752,0.0478142,0,0.00107031,0,0,0,0.0775566,0,32,0,693,0,654.606,0.00279893,0,0,0,0,0.05,0,3000,1.23347,0.0116854,43.7958,WAIT_DIE,0,0,0,0,2.15949,0,0.00260356,0.00068939,0,0,0.220559,0,0,false,0,0,0,0,0,0,33.8769,144.396,0.00905678,0,0.0917094,0.119066,0,0,0.00668574,0.259673,0,0,0,136,31.343,0,24843.9,383,0,0,0,0,0,0,0,302,0,0.126847,0,0,0,39146.5,ONE_PC,0,31913.5,0,0,0,0,0,0,0.408582,0.5,0.00186406,0,0,0,0,255,693,0,0,0,0,1.03664,0
44211.3,0,88,0.171855,283.749,0.0878774,0,0.000592576,0,0,0,0.129011,0,32,0,379,0,338.769,0.00108708,0,0,0,0,0.05,0,500,29983,0.00675933,51.4548,WAIT_DIE,0,0,0,0,2.17554,0,0.000983574,0.000337334,0,0,0.239751,0,0,false,0,0,0,0,0,0,35.8002,167.745,0.00803551,0,0.134119,0.171986,0,0,0.00368307,0.458812,0,0,0,73,31.3926,0,29752.4,212,0,0,0,0,0,0,0,165,0,0.0835807,0,0,0,70804.2,TWO_PC,0,40822.1,0,0,0,0,0,0,0.698452,0.5,0.00101588,0,0,0,0,141,379,0,0,0,0,1.10259,0
41296.5,0,0,0.185641,325.041,0.0846118,0,0.000619776,0,0,0,0.142035,0,32,0,394,0,367.26,0.00116429,0,0,0,0,0.05,0,1000,28931.2,0.00605321,53.4477,WAIT_DIE,0,0,0,0,2.15844,0,0.00104859,0.00040456,0,0,0.229948,0,0,false,0,0,0,0,0,0,34.3299,173.674,0.00765046,0,0.167017,0.185723,0,0,0.00384339,0.304051,0,0,0,75,31.3902,0,32314.5,223,0,0,0,0,0,0,0,171,0,0.0872217,0,0,0,61370.3,TWO_PC,0,32440,0,0,0,0,0,0,0.469474,0.5,0.00106034,0,0,0,0,148,394,0,0,0,0,1.05747,0
