prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
34905.6,0,7,0.135317,227.392,0.0795928,0,0.00032934,0,0,0,0.122416,0,16,0,210,0,189.081,0.000807097,0,0,0,0,0.05,0,1000,27931.9,0.00387833,47.901,WAIT_DIE,0,0,0,0,2.33515,0,0.000745822,0.000182578,0,0,0.173822,0,0,false,0,0,0,0,0,0,17.7702,152.621,0.00304818,0,0.122891,0.142429,0,0,0.00204877,0.22004,0,0,0,31,15.698,0,31006.8,113,0,0,0,0,0,0,0,95,0,0.0411452,0,0,0,58566.4,TWO_PC,0,30635.5,0,0,0,0,0,0,0.32594,0.5,0.000647926,0,0,0,0,84,210,0,0,0,0,1.09527,0
36222.9,0,20,0.142377,289.213,0.0804999,0,0.000645956,0,0,0,0.114799,0,32,0,415,0,370.037,0.000938797,0,0,0,0,0.05,0,1000,30624.6,0.00685345,59.0729,WAIT_DIE,0,0,0,0,2.31612,0,0.0007862,0.000488039,0,0,0.241118,0,0,false,0,0,0,0,0,0,35.8883,210.875,0.00597761,0,0.133757,0.142533,0,0,0.00403174,0.512608,0,0,0,76,31.3696,0,27514.2,226,0,0,0,0,0,0,0,181,0,0.109841,0,0,0,62215.8,TWO_PC,0,31592.2,0,0,0,0,0,0,0.721919,0.5,0.0013768,0,0,0,0,158,415,0,0,0,0,1.10484,0
46337.2,0,14,0.175668,599.91,0.0922464,0,0.00106423,0,0,0,0.131972,0,64,0,717,0,650.504,0.00289966,0,0,0,0,0.05,0,1000,31573.2,0.0141081,80.6749,WAIT_DIE,0,0,0,0,2.00544,0,0.00263387,0.000715142,0,0,0.29507,0,0,false,0,0,0,0,0,0,70.5422,327.793,0.0112141,0,0.153255,0.182017,0,0,0.00688498,0.873429,0,0,0,161,62.4136,0,29810.5,412,0,0,0,0,0,0,0,316,0,0.307286,0,0,0,73065.5,TWO_PC,0,41493.2,0,0,0,0,0,0,1.27035,0.5,0.00242724,0,0,0,0,240,717,0,0,0,0,1.07709,0
84883.2,0,38,0.514811,34126.2,0.203395,0,0.0008626,0,0,2,0.331201,0,128,0,616,0,457.873,0.00171028,0,2,0,0,0.05,0,1000,53051.5,0.00955277,2138.51,WAIT_DIE,0.000268881,0,0,0,1.73605,0,0.00150319,0.000572178,0,0,0.540423,0,0,false,0,0,0,0,0,0,172.205,7082.45,0.56205,0,0.387041,0.65838,0,0,0.00585898,9.06078,0,0,0,128,102.858,0,92263.3,324,0,0,0,0,2,0,0,291,0,9.9601,0,0,0,110712,TWO_PC,0,57745.7,0,0,0,0,0,0,5.98011,0.5,0.00193803,0,2,0,0,197,616,213.653,0,0,2,0.957455,0
32769.5,0,42,0.0989708,304.095,0.0455307,0,6.884e-05,0,0,0,0.0752877,0,2,0,45,0,43.8878,0.000133373,0,0,0,0,0.05,0,1000,1.16709,0.000800012,151.127,WAIT_DIE,0,0,0,0,2.49575,0,0.000120144,4.0735e-05,0,0,0.0339512,0,0,false,0,0,0,0,0,0,2.05068,287.458,0.00110166,0,0.0836246,0.0989708,0,0,0.00043978,0.0144729,0,0,0,6,1.95115,0,24891.9,24,0,0,0,0,0,0,0,21,0,0.0148869,0,0,0,33291.1,ONE_PC,0,28261.2,0,0,0,0,0,0,0.0143845,0.5,0.000117405,0,0,0,0,18,45,0,0,0,0,1.00752,0
37572.3,0,149,0.125083,176.942,0.0507209,0,0.00013648,0,0,0,0.0835755,0,4,0,81,0,76.3285,0.000366521,0,0,0,0,0.05,0,1000,1.08519,0.00186317,45.3238,WAIT_DIE,0,0,0,0,1.9619,0,0.0003249,8.5375e-05,0,0,0.0638345,0,0,false,0,0,0,0,0,0,4.24481,106.429,0.00294616,0,0.0990667,0.125083,0,0,0.000803432,0.0419481,0,0,0,16,3.92237,0,26473.9,49,0,0,0,0,0,0,0,35,0,0.0112436,0,0,0,36448.8,ONE_PC,0,30812,0,0,0,0,0,0,0.0516524,0.5,0.00022298,0,0,0,0,30,81,0,0,0,0,1.04342,0
35153.1,0,142,0.100305,254.141,0.0486947,0,0.00030326,0,0,0,0.0753218,0,8,0,168,0,157.202,0.000725052,0,0,0,0,0.05,0,1000,1.16917,0.0037065,59.7413,WAIT_DIE,0,0,0,0,1.9356,0,0.000675609,0.000134031,0,0,0.107201,0,0,false,0,0,0,0,0,0,8.54952,183.354,0.00430396,0,0.0753806,0.100408,0,0,0.00167833,0.0818034,0,0,0,31,7.83125,0,27515.9,105,0,0,0,0,0,0,0,65,0,0.0374175,0,0,0,35753,ONE_PC,0,31116.1,0,0,0,0,0,0,0.114094,0.5,0.000433736,0,0,0,0,72,168,0,0,0,0,1.05124,0
43747.3,0,67,0.142924,228.627,0.0559042,0,0.000495772,0,0,0,0.083932,0,16,0,293,0,274.583,0.00102179,0,0,0,0,0.05,0,1000,1.2712,0.00505099,28.2542,WAIT_DIE,0,0,0,0,2.03424,0,0.000940223,0.000289753,0,0,0.163566,0,0,false,0,0,0,0,0,0,17.0732,81.6257,0.00448803,0,0.11269,0.168224,0,0,0.00288007,0.14738,0,0,0,46,15.7047,0,25358.3,172,0,0,0,0,0,0,0,126,0,0.0341182,0,0,0,47809.8,ONE_PC,0,41890.1,0,0,0,0,0,0,0.22707,0.5,0.000775355,0,0,0,0,121,293,0,0,0,0,1.05086,0
41194.7,0,298,0.1192,351.883,0.0532076,0,0.000970144,0,0,0,0.0831789,0,32,0,624,0,573.239,0.00261485,0,0,0,0,0.05,0,1000,1.43939,0.0137794,67.3053,WAIT_DIE,0,0,0,0,2.3215,0,0.00239739,0.000607638,0,0,0.226555,0,0,false,0,0,0,0,0,0,34.8336,236.569,0.00874663,0,0.100259,0.119585,0,0,0.00603302,0.361404,0,0,0,120,31.2912,0,26129.6,352,0,0,0,0,0,0,0,275,0,0.176714,0,0,0,43239.8,ONE_PC,0,38577.3,0,0,0,0,0,0,0.565956,0.5,0.00191782,0,0,0,0,229,624,0,0,0,0,1.06415,0
49500.6,0,239,0.196856,1293.61,0.0655759,0,0.00153222,0,0,13,0.103452,0,64,0,1012,0,926.645,0.00296965,0,13,0,0,0.05,0,1000,1.45827,0.0234122,99.5699,WAIT_DIE,0.00638592,0,0,0,1.76864,0,0.00260935,0.00109399,0,0,0.28088,0,0,false,0,0,0,0,0,0,69.8952,350.516,0.062703,0,0.123979,0.1975,0,0,0.00968374,0.791173,0,0,0,224,62.1633,0,34986,571,0,0,0,0,13,0,0,435,0,0.466727,0,0,0,48243.2,ONE_PC,0,41595.6,0,0,0,0,0,0,1.11282,0.5,0.00340275,0,13,0,0,353,1012,6.4393,0,0,13,1.05495,0
