Throughput,log_size,99%_latency,average_latency,bytes_received,int_aborts_maat_resolve_failure,cache,network (in us) ,lock_phase (in us) ,num_aborts_restart,90%_latency,num_cache_updates,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,time_write_queue,time_read_queue,num_aborts_execute,CP1,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,time_send_msg,CC_ALG,commit_phase (in us) ,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,num_cache_misses,num_remote_txn,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,CC (row) (in us) ,int_debug5,int_aborts_rs3,wait (in us) ,int_aborts_rs1,int_debug4,run_time,time_recv_msg,num_cache_hits,max_latency,int_aborts_rs2,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,Hostname,time_idle,num_aborts_remote,logic (in us) ,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,prepare_phase (in us) ,num_cache_inserts,CC (index) (in us) ,abort (in us) ,COMMIT_ALG,execute_phase (in us) ,num_renew_success,int_possibMVCC,num_waits,num_renew_failure,num_rw_check,time_wait_buffer,time_write_output_queue,95%_latency,Metrics,num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,time_abort_queue,num_commits,num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
12353.6,"                     0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.01411,0.00128749,"               0.00580045 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580045,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                        0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             72.8511 (0.045862,0.059198,0.0300958,0.0401565,0.0367015,0.0416103,0.0354559,0.0418727,0.30858,0.0326905,0.0369429,0.042504,0.0355021,0.0463008,0.0339204,0.0372718,0,0,)","          0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","           17259 (1275,1147,1341,575,1347,805,1198,1149,760,768,1306,652,1240,1174,1254,1268,0,0,)",0.00128863,"            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",16,"             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 12418 (763,987,631,906,624,665,889,692,816,720,730,1020,777,764,774,660,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0.0307982 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307982,0,)","              0.156799 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156799,)","           17150 (1272,1137,1303,571,1345,784,1192,1144,756,765,1304,652,1239,1170,1248,1268,0,0,)","	14,0,0,0,14,48,0,0,2,3,45,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0782,0.0956222,0.0085183,0.000717717,0,0.0130071,0,0,3.4124e-05,0,3.038e-05,0,0.000244929,0.000783398,0.00480235,6.304e-06,0.000209134,6.0732e-05,0.00486086,0.0010229,0,0.0215665,4.4659e-05,0.0729882,0,0.000318696,0.000542485,0,0.000386609,0,0,0,0,1.2377e-05,0,0,5.5364e-05,0,0,2,2,0,0,0,0,6,0,0,0,2,0,1,0,1,0,0,0,0,","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.01,"          0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                0.133327 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133327,)",WAIT_DIE,"        11.9451 (0.0109386,0.0140177,0.00621237,0.00820691,0.00974505,0.0122077,0.00657381,0.00989112,0.0143639,0.00698532,0.00905662,0.00920639,0.0078441,0.00993098,0.00721785,0.00593569,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","              1.87112 (1.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86032,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0.0283279 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283279,0,)","                  0.00918859 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918859,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               3212 (205,171,141,218,198,234,220,223,234,194,201,206,154,174,262,177,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",FALSE,"            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                27.8721 (0.00301087,0.00297569,0.00443743,0.275303,0.00470985,0.00543887,0.00354943,0.00180806,0.00385402,0.00844039,0.00368848,0.00763698,0.00929422,0.00305892,0.00448811,0.00442046,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                     16.0835 (1.00523,1.0052,1.0052,1.00524,1.0052,1.0052,1.0052,1.00525,1.0052,1.00519,1.0052,1.0052,1.00519,1.0052,1.00526,1.00526,0,0,)","                0.108888 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108888,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.363925,"               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                4252 (615,77,648,76,123,133,89,104,109,114,130,81,75,621,613,644,0,0,)","                   0.026605 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026605,)","        0.0592815 (0.00688102,0.00396579,0.00357486,0.00304728,0.00345034,0.003045,0.00380697,0.00383509,0.00370611,0.00313505,0.00381973,0.00366933,0.0030874,0.00375673,0.00330889,0.00319196,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","      1588 (107,136,86,110,78,85,107,90,109,93,84,122,100,104,96,81,0,0,)", node-1.computenode.spark-pg0.clemson.cloudlab.us. Node ID=1.,"                    6.21514 (0.307176,0.366881,0.269749,0.592972,0.26922,0.50687,0.345901,0.376403,0.574487,0.515185,0.302786,0.626356,0.27332,0.348471,0.260232,0.279137,0,0,)","            138 (4,13,52,4,3,23,6,5,4,5,2,0,1,7,9,0,0,0,)","               65.2911 (0.0277882,0.036314,0.0236937,0.0998942,0.0343377,0.0762515,0.0317905,0.024705,0.0285235,0.0784774,0.0253013,0.0334432,0.0912847,0.0269472,0.0914754,0.0805571,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   252 (8,11,14,29,13,22,15,8,13,21,9,22,24,9,16,18,0,0,)","                   17152 (1272,1137,1303,571,1346,784,1192,1144,757,765,1304,652,1239,1170,1248,1268,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                10633 (639,830,537,786,531,564,775,592,692,617,633,886,666,645,669,571,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             1.00329 (0.0398725,0.0512565,0.0350221,0.111588,0.0465725,0.086023,0.0450043,0.0362023,0.0414336,0.0892213,0.0370804,0.0472224,0.102857,0.0392876,0.102406,0.0922359,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","       382.019 (0.233129,0.30284,0.190838,0.266031,0.190016,0.453946,0.262018,0.214756,0.506488,0.478711,0.209967,0.564045,0.219593,0.229517,0.226963,0.195056,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","          51.832 (0.0170356,0.0222502,0.0144789,0.0890835,0.024908,0.0678585,0.0193759,0.0148735,0.0173838,0.069708,0.0153814,0.020534,0.0816653,0.0164232,0.0817237,0.0709663,0,0,)","               780.41 (0.704759,0.6117,0.761415,0.339608,0.74907,0.445405,0.675362,0.725709,0.42371,0.421178,0.7303,0.360343,0.665687,0.705406,0.665079,0.706395,0,0,)",ONE_PC,"       113.115 (0.0525978,0.0693034,0.0415276,0.385993,0.050577,0.0881343,0.0555602,0.0493442,0.0514591,0.0924503,0.047246,0.0652827,0.107088,0.0544813,0.100033,0.0935854,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                    252 (8,11,14,29,13,22,15,8,13,21,9,22,24,9,16,18,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0.0741035 (0.00476175,0.00506261,0.00531011,0.00433623,0.00417549,0.00444685,0.00471627,0.00470252,0.0047471,0.00454244,0.0047053,0.00473018,0.00447505,0.00478554,0.00426672,0.00433929,0,0,)","      0.0295041 (0.00197471,0.00227784,0.00252444,0.000906739,0.00207979,0.000854154,0.00199695,0.00238434,0.00269692,0.000810175,0.00275555,0.00255906,0.000948252,0.00275538,0.00094593,0.00103385,0,0,)",0.00255325,"	thr,num_local_txn,num_remote_readonly_txn,num_remote_write_txn,num_commits,num_aborts,num_waits,num_home_txn,num_remote_txn,num_aborts_ws,num_aborts_rs,num_aborts_signal,num_aborts_remote,num_aborts_execute,num_pre_aborts,num_aborts_restart,num_aborts_terminate,num_renewals,num_no_need_to_renewal,num_cache_bypass,num_cache_reads,num_cache_hits,num_cache_misses,num_cache_remove,num_cache_inserts,num_cache_updates,num_cache_evictions,num_local_hits,num_renew,num_renew_success,num_renew_failure,num_ro_read,num_ro_check,num_rw_read,num_rw_check,int_debug1,int_debug2,int_debug3,int_debug4,int_debug5,int_debug6,int_urgentwrite,int_aborts_rs1,int_aborts_rs2,int_aborts_rs3,int_aborts_ws1,int_aborts_ws2,int_aborts_maat_resolve_failure,int_aborts_maat_resolve_no_feasibles,int_aborts_maat_adjust_others_failure,int_aborts_maat_empty_interval_after_adjustment,int_inevitable,int_possibMVCC,int_saved_by_hist,run_time,average_latency,time_read_input_queue,time_process_txn,time_waiting_for_job,time_wait_buffer,time_abort_queue,time_idle,time_write_output_queue,log_size,bytes_sent,dummy_bytes_sent,time_send_msg,time_read_queue,time_output_idle,bytes_received,time_recv_msg,time_write_queue,time_input_idle,execute_phase,lock_phase,prepare_phase,commit_phase,abort,CC (row),CC (index),logic,wait,network,cache,time_debug1,time_debug2,time_debug3,time_debug4,time_debug5,time_debug6,time_debug7,CLIENT_REQ,CLIENT_RESP,REQ,RESP_COMMIT,RESP_ABORT,LOCK_REQ,LOCK_COMMIT,LOCK_ABORT,PREPARE_REQ,AMEND_REQ,PREPARED_COMMIT,PREPARED_ABORT,COMMITTED,COMMIT_REQ,ABORT_REQ,ACK,TERMINATE,DUMMY,LOCAL_COPY_RESP,LOCAL_COPY_NACK,TCM_TS_SYNC_REQ,","                12900 (657,1060,655,495,1223,651,1103,1040,648,651,1174,571,1164,549,635,624,0,0,)","                    0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","       0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","         197 (17,21,8,10,15,16,7,10,15,10,13,12,11,15,9,8,0,0,)","             8.49424 (0.632696,0.562824,0.676373,0.279138,0.666085,0.390113,0.59052,0.568938,0.36562,0.378674,0.64159,0.308101,0.607119,0.593781,0.62064,0.612023,0,0,)","                  12418 (763,987,631,906,624,665,889,692,816,720,730,1020,777,764,774,660,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   17259 (1275,1147,1341,575,1347,805,1198,1149,760,768,1306,652,1240,1174,1254,1268,0,0,)","             0.82476 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82476,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)"
11865.2,"                     0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.0173832,0.00133999,"               0.00992654 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992654,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                        0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             105.189 (0.0940664,0.0940688,0.0885437,0.0588455,0.0732307,0.0799113,0.0720353,0.0806504,0.088534,0.0636087,0.0598103,0.0763124,0.0933096,0.0721778,0.0800993,0.0777015,0,0,)","          0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","           13514 (898,718,643,796,783,724,1085,945,783,893,892,1020,920,712,943,759,0,0,)",0.00155189,"            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",16,"             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 11911 (891,885,847,525,638,720,702,797,761,631,614,837,861,635,825,742,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0.0380162 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380162,0,)","              0.159999 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159999,)","           13312 (881,705,643,788,778,715,1073,916,760,879,882,1019,917,694,935,727,0,0,)","	16,0,0,0,16,21,1,0,5,14,6,0,1,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0579,0.0754042,0.00634822,0.000461689,0,0.00962944,0,0,4.2692e-05,0,3.7432e-05,0,0.000213247,0.000595488,0.00349155,1.31e-05,0.00019566,6.4129e-05,0.0035237,0.00220589,0,0.00535496,0.000334301,0.0675091,0,0.000151943,0.000289115,0.000157833,0.00225697,0,0,0,0,1.535e-05,0,0,5.9433e-05,0,0,5,6,1,0,0,0,4,0,1,0,7,1,3,3,1,0,0,0,0,","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.02,"          0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                0.161971 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161971,)",WAIT_DIE,"        20.9814 (0.017745,0.0193472,0.02074,0.0135221,0.0161651,0.0148166,0.0124735,0.0155594,0.0190217,0.011706,0.0104246,0.0146939,0.0181587,0.0150678,0.0161823,0.0142858,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","              2.06004 (1.21033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849713,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0.0351174 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351174,0,)","                  0.0113936 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113936,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               6109 (372,295,403,411,460,423,351,326,375,377,370,364,347,415,430,390,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",FALSE,"            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                7.97999 (0.00221137,0.00277502,0.00696213,0.00169923,0.0026749,0.00623015,0.00412943,0.0070506,0.00339078,0.00403157,0.0101977,0.00594327,0.00916535,0.0123516,0.0140143,0.0022222,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                     16.0617 (1.00387,1.00389,1.00385,1.00385,1.00385,1.00385,1.00385,1.00389,1.00385,1.00385,1.00386,1.00386,1.00386,1.00386,1.00386,1.00382,0,0,)","                0.11014 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11014,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)",0.26628,"               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                2572 (82,99,110,111,115,111,401,82,104,156,155,88,367,108,375,108,0,0,)","                   0.0297083 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297083,)","        0.0596295 (0.00709536,0.00385377,0.00396255,0.00398478,0.00398912,0.00291638,0.00410921,0.0030218,0.00398409,0.00388945,0.00292311,0.00303144,0.00300061,0.00295016,0.00294736,0.00397031,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","      2820 (219,208,193,132,150,160,181,194,195,142,147,182,202,159,168,188,0,0,)", node-1.computenode.spark-pg0.clemson.cloudlab.us. Node ID=1.,"                    7.88326 (0.474116,0.573988,0.614589,0.547466,0.55233,0.529447,0.394251,0.399037,0.5437,0.493825,0.458689,0.379594,0.421341,0.549035,0.39834,0.553515,0,0,)","            555 (252,18,0,11,6,14,17,109,27,14,12,1,3,24,9,38,0,0,)","               80.7757 (0.0424484,0.0419504,0.0381648,0.0255572,0.032632,0.0858411,0.0356585,0.095981,0.0373289,0.0321201,0.0771151,0.0990914,0.100173,0.0756106,0.105907,0.0365404,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   331 (14,12,22,10,15,23,16,36,14,16,28,29,21,24,38,13,0,0,)","                   13318 (884,707,643,788,778,715,1073,916,760,879,883,1019,917,694,935,727,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                8699 (642,644,629,374,462,534,502,578,534,470,451,631,629,457,631,531,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             1.17774 (0.0587025,0.0567737,0.0525807,0.0377007,0.045944,0.098439,0.0498139,0.109405,0.0515775,0.0447873,0.0884043,0.112792,0.114253,0.0873097,0.119314,0.0499457,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","       412.572 (0.297228,0.439482,0.40948,0.180883,0.350876,0.363919,0.235084,0.260732,0.391585,0.344334,0.201959,0.26563,0.292045,0.352037,0.269284,0.259586,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","          62.1497 (0.0224501,0.0218242,0.020651,0.0143,0.0169884,0.076249,0.018848,0.0853523,0.019212,0.016665,0.0687481,0.0886027,0.0890485,0.0669358,0.0950482,0.0193413,0,0,)","               774.063 (0.586821,0.447881,0.476869,0.747237,0.565281,0.501327,0.671896,0.593628,0.501584,0.577744,0.68092,0.588288,0.546232,0.522827,0.568778,0.642547,0,0,)",ONE_PC,"       132.37 (0.0954505,0.0902566,0.0915133,0.0556933,0.0682496,0.118007,0.0794411,0.126315,0.0844673,0.0659658,0.1043,0.12801,0.139448,0.107291,0.141947,0.0803049,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                    331 (14,12,22,10,15,23,16,36,14,16,28,29,21,24,38,13,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","             0.0774487 (0.00493005,0.00507617,0.00503806,0.00533239,0.00544681,0.00448529,0.00498847,0.00446846,0.00504421,0.00488815,0.00470136,0.00457437,0.00470689,0.00439588,0.00432311,0.00504906,0,0,)","      0.0342735 (0.00338866,0.0031045,0.00310348,0.00297866,0.00317142,0.000998164,0.00302475,0.00107133,0.00311067,0.00278049,0.00100396,0.00110712,0.00111409,0.00104544,0.00114807,0.00212266,0,0,)",0.00279216,"	thr,num_local_txn,num_remote_readonly_txn,num_remote_write_txn,num_commits,num_aborts,num_waits,num_home_txn,num_remote_txn,num_aborts_ws,num_aborts_rs,num_aborts_signal,num_aborts_remote,num_aborts_execute,num_pre_aborts,num_aborts_restart,num_aborts_terminate,num_renewals,num_no_need_to_renewal,num_cache_bypass,num_cache_reads,num_cache_hits,num_cache_misses,num_cache_remove,num_cache_inserts,num_cache_updates,num_cache_evictions,num_local_hits,num_renew,num_renew_success,num_renew_failure,num_ro_read,num_ro_check,num_rw_read,num_rw_check,int_debug1,int_debug2,int_debug3,int_debug4,int_debug5,int_debug6,int_urgentwrite,int_aborts_rs1,int_aborts_rs2,int_aborts_rs3,int_aborts_ws1,int_aborts_ws2,int_aborts_maat_resolve_failure,int_aborts_maat_resolve_no_feasibles,int_aborts_maat_adjust_others_failure,int_aborts_maat_empty_interval_after_adjustment,int_inevitable,int_possibMVCC,int_saved_by_hist,run_time,average_latency,time_read_input_queue,time_process_txn,time_waiting_for_job,time_wait_buffer,time_abort_queue,time_idle,time_write_output_queue,log_size,bytes_sent,dummy_bytes_sent,time_send_msg,time_read_queue,time_output_idle,bytes_received,time_recv_msg,time_write_queue,time_input_idle,execute_phase,lock_phase,prepare_phase,commit_phase,abort,CC (row),CC (index),logic,wait,network,cache,time_debug1,time_debug2,time_debug3,time_debug4,time_debug5,time_debug6,time_debug7,CLIENT_REQ,CLIENT_RESP,REQ,RESP_COMMIT,RESP_ABORT,LOCK_REQ,LOCK_COMMIT,LOCK_ABORT,PREPARE_REQ,AMEND_REQ,PREPARED_COMMIT,PREPARED_ABORT,COMMITTED,COMMIT_REQ,ABORT_REQ,ACK,TERMINATE,DUMMY,LOCAL_COPY_RESP,LOCAL_COPY_NACK,TCM_TS_SYNC_REQ,","                10746 (802,608,533,677,663,604,672,834,656,723,728,931,550,586,560,619,0,0,)","                    0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","       0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","         392 (30,33,25,19,26,26,19,25,32,19,16,24,30,19,26,23,0,0,)","             6.64205 (0.445906,0.349868,0.313311,0.3949,0.381769,0.354946,0.536459,0.474699,0.385129,0.441869,0.435665,0.490619,0.447224,0.346677,0.465733,0.377276,0,0,)","                  11911 (891,885,847,525,638,720,702,797,761,631,614,837,861,635,825,742,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)","                   13514 (898,718,643,796,783,724,1085,945,783,893,892,1020,920,712,943,759,0,0,)","             0.791034 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791034,)","               0 (0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,)"
