prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,network (in us),commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
32673.1,0,0,0.0926894,210.404,0.0464247,0,6.88e-05,0,0,0,0.0752623,0,2,0,44,0,42.2771,0.000156986,0,0,0,0,0.05,0,26465.6,1.90823,0.00106824,90.155,WAIT_DIE,0,0,0,0,1.5311,0,0.000143072,3.4388e-05,0,0,0.0343451,0,0,false,0,0,0,0,0,0,2.0815,204.458,0.00387065,0,0.0752715,0.0926894,0,0,0.000432528,0.0193794,0,0,0,6,1.9553,0,24,0,0,0,0,0,0,0,20,0,0.0108659,0,0,0,35062.6,ONE_PC,0,29368.1,0,0,0,0,0,0,0.0191495,0.5,9.1054e-05,0,0,0,0,18,44,0,0,0,0,1.02269,0
36303.9,0,20,0.0936022,155.145,0.0470186,0,0.000147224,0,0,0,0.0767089,0,4,0,87,0,82.3384,0.000284008,0,0,0,0,0.05,0,20493.1,1.03262,0.00142847,58.4256,WAIT_DIE,0,0,0,0,1.76465,0,0.000258188,5.908e-05,0,0,0.0636248,0,0,false,0,0,0,0,0,0,4.22646,105.562,0.00428645,0,0.0835914,0.0936022,0,0,0.00086338,0.039549,0,0,0,18,3.92185,0,52,0,0,0,0,0,0,0,37,0,0.0118073,0,0,0,39514.2,ONE_PC,0,34554.6,0,0,0,0,0,0,0.0490421,0.5,0.00015681,0,0,0,0,32,87,0,0,0,0,1.03962,0
34979.5,0,334,0.0920592,185.467,0.0474836,0,0.000308012,0,0,0,0.0754732,0,8,0,174,0,165.666,0.000745654,0,0,0,0,0.05,0,24699.3,1.64349,0.00359725,24.9247,WAIT_DIE,0,0,0,0,1.66864,0,0.000692668,0.000198526,0,0,0.105606,0,0,false,0,0,0,0,0,0,8.40247,69.5518,0.00269429,0,0.0835538,0.105445,0,0,0.00172838,0.0639106,0,0,0,30,7.85057,0,104,0,0,0,0,0,0,0,67,0,0.0180778,0,0,0,37005.1,ONE_PC,0,32235.9,0,0,0,0,0,0,0.0902883,0.5,0.000526322,0,0,0,0,77,174,0,0,0,0,1.03324,0
36009,0,307,0.11767,226.761,0.0493825,0,0.000572108,0,0,0,0.0752887,0,16,0,334,0,314.734,0.00101361,0,0,0,0,0.05,0,26708.6,1.57282,0.00601945,41.6822,WAIT_DIE,0,0,0,0,2.36048,0,0.000918352,0.000358834,0,0,0.163454,0,0,false,0,0,0,0,0,0,16.9794,122.747,0.00772663,0,0.0834873,0.11784,0,0,0.00326716,0.137545,0,0,0,55,15.6857,0,193,0,0,0,0,0,0,0,139,0,0.0535491,0,0,0,37894.7,ONE_PC,0,32582.5,0,0,0,0,0,0,0.21173,0.5,0.00122522,0,0,0,0,140,334,0,0,0,0,1.04363,0
39903.9,0,536,0.10876,338.267,0.0521627,0,0.000977496,0,0,0,0.08779,0,32,0,632,0,593.737,0.00281001,0,0,0,0,0.05,0,26803.4,1.26062,0.0122606,63.507,WAIT_DIE,0,0,0,0,2.17003,0,0.00262509,0.000632036,0,0,0.22138,0,0,false,0,0,0,0,0,0,34.0622,222.175,0.0111144,0,0.0963648,0.109049,0,0,0.0061121,0.280167,0,0,0,121,31.2992,0,353,0,0,0,0,0,0,0,281,0,0.170165,0,0,0,40777.7,ONE_PC,0,35717.5,0,0,0,0,0,0,0.439094,0.5,0.00181257,0,0,0,0,230,632,0,0,0,0,1.04156,0
30630,0,0,0.121374,328.497,0.0692848,0,3.7484e-05,0,0,0,0.104774,0,2,0,29,0,26.9809,0.000119744,0,0,0,0,0.05,0,18578.1,28532.2,0.000725442,204.151,WAIT_DIE,0,0,0,0,2.09378,0,0.000112848,4.115e-05,0,0,0.0356958,0,0,false,0,0,0,0,0,0,2.14967,323.516,0.000746726,0,0.108636,0.121374,0,0,0.000270024,0.0299938,0,0,0,4,1.95491,0,14,0,0,0,0,0,0,0,16,0,0.0106251,0,0,0,57055.3,TWO_PC,0,28523.9,0,0,0,0,0,0,0.029025,0.5,9.209e-05,0,0,0,0,9,29,0,0,0,0,1.05662,0
34643.6,0,0,0.193282,242.355,0.076899,0,7.5536e-05,0,0,0,0.112368,0,4,0,55,0,49.9472,0.000152104,0,0,0,0,0.05,0,22574.6,30765,0.00136723,138.971,WAIT_DIE,0,0,0,0,2.2302,0,0.000134596,7.1256e-05,0,0,0.0664282,0,0,false,0,0,0,0,0,0,4.40465,230.61,0.002417,0,0.124578,0.193282,0,0,0.000532468,0.0620491,0,0,0,10,3.91772,0,28,0,0,0,0,0,0,0,28,0,0.0157799,0,0,0,59749.7,TWO_PC,0,28985.4,0,0,0,0,0,0,0.0751777,0.5,0.000183462,0,0,0,0,17,55,0,0,0,0,1.08333,0
36121,0,0,0.153022,221.275,0.0797576,0,0.000162304,0,0,0,0.108808,0,8,0,104,0,94.8914,0.000359912,0,0,0,0,0.05,0,23673.8,31673.6,0.00174421,76.8902,WAIT_DIE,0,0,0,0,1.73896,0,0.000331616,9.2186e-05,0,0,0.112107,0,0,false,0,0,0,0,0,0,8.76792,199.415,0.00184335,0,0.116286,0.153329,0,0,0.00103521,0.104169,0,0,0,16,7.84372,0,59,0,0,0,0,0,0,0,48,0,0.0251466,0,0,0,64672.7,TWO_PC,0,32999.9,0,0,0,0,0,0,0.147255,0.5,0.00029313,0,0,0,0,40,104,0,0,0,0,1.08021,0
35677.3,0,46,0.172192,213.172,0.0814648,0,0.000314136,0,0,0,0.122849,0,16,0,200,0,184.976,0.00112839,0,0,0,0,0.05,0,31701.2,29443.2,0.00443927,47.2315,WAIT_DIE,0,0,0,0,2.1475,0,0.00105934,0.00013977,0,0,0.169806,0,0,false,0,0,0,0,0,0,17.2996,151.14,0.00306907,0,0.13125,0.172208,0,0,0.00195757,0.16997,0,0,0,29,15.6979,0,111,0,0,0,0,0,0,0,92,0,0.0395457,0,0,0,59155.8,TWO_PC,0,29713.4,0,0,0,0,0,0,0.256,0.5,0.000380972,0,0,0,0,79,200,0,0,0,0,1.06493,0
39450.2,0,0,0.178327,240.366,0.0839705,0,0.000611988,0,0,0,0.12306,0,32,0,397,0,358.777,0.00129118,0,0,0,0,0.05,0,32005.5,28681,0.0062511,48.9839,WAIT_DIE,0,0,0,0,2.18949,0,0.00116127,0.000507078,0,0,0.243902,0,0,false,0,0,0,0,0,0,35.4092,163.418,0.00617102,0,0.138296,0.178433,0,0,0.00385614,0.419519,0,0,0,72,31.3915,0,220,0,0,0,0,0,0,0,176,0,0.0843738,0,0,0,60590.6,TWO_PC,0,31910.6,0,0,0,0,0,0,0.637042,0.5,0.00101324,0,0,0,0,149,397,0,0,0,0,1.08953,0
33416.1,0,45,0.085233,312.606,0.0456721,0,7.1316e-05,0,0,0,0.0714713,0,2,0,45,0,43.2067,0.00015079,0,0,0,0,0.05,0,22504,1.07227,0.000895632,148.793,WAIT_DIE,0,0,0,0,1.87609,0,0.000135966,3.678e-05,0,0,0.034393,0,0,false,0,0,0,0,0,0,2.08301,267.59,0.00123987,0,0.0751913,0.085233,0,0,0.000445232,0.0196075,0,0,0,6,1.95229,0,26,0,0,0,0,0,0,0,21,0,0.0139244,0,0,0,35478.6,ONE_PC,0,30837.2,0,0,0,0,0,0,0.0193434,0.5,0.000159432,0,0,0,0,18,45,0,0,0,0,1.02363,0
35180,0,133,0.100799,178.083,0.0468462,0,0.000146304,0,0,0,0.0753072,0,4,0,88,0,82.6723,0.000346538,0,0,0,0,0.05,0,22675.2,1.39609,0.00195549,31.8933,WAIT_DIE,0,0,0,0,1.99772,0,0.000306284,5.706e-05,0,0,0.0643586,0,0,false,0,0,0,0,0,0,4.25777,87.0043,0.00495204,0,0.0754132,0.100799,0,0,0.000870696,0.0433989,0,0,0,18,3.92305,0,52,0,0,0,0,0,0,0,37,0,0.0104999,0,0,0,38034.2,ONE_PC,0,32205.5,0,0,0,0,0,0,0.0539896,0.5,0.000189896,0,0,0,0,33,88,0,0,0,0,1.04657,0
36395.5,0,337,0.0979666,243.728,0.0491456,0,0.000301764,0,0,0,0.0754301,0,8,0,166,0,157.05,0.000443564,0,0,0,0,0.05,0,26419.3,1.41553,0.00368411,53.5901,WAIT_DIE,0,0,0,0,1.90353,0,0.000393034,0.00022907,0,0,0.106185,0,0,false,0,0,0,0,0,0,8.4559,172.971,0.00316206,0,0.0812573,0.0980638,0,0,0.00165839,0.0696256,0,0,0,29,7.83371,0,104,0,0,0,0,0,0,0,65,0,0.0353456,0,0,0,37051.5,ONE_PC,0,31909,0,0,0,0,0,0,0.099968,0.5,0.000462614,0,0,0,0,72,166,0,0,0,0,1.03956,0
37277.7,0,300,0.127248,340.924,0.0502655,0,0.000564056,0,0,0,0.079443,0,16,0,331,0,302.883,0.00109825,0,0,0,0,0.05,0,26558.2,1.79172,0.00511217,49.3077,WAIT_DIE,0,0,0,0,2.32427,0,0.000990756,0.000471772,0,0,0.170021,0,0,false,0,0,0,0,0,0,17.4853,152.931,0.0097782,0,0.0835971,0.127591,0,0,0.00323965,0.191657,0,0,0,55,15.6725,0,192,0,0,0,0,0,0,0,139,0,0.0650798,0,0,0,39192.7,ONE_PC,0,34031,0,0,0,0,0,0,0.291031,0.5,0.00162201,0,0,0,0,137,331,0,0,0,0,1.07536,0
38817.3,0,184,0.121861,325.913,0.0508371,0,0.000998376,0,0,0,0.0810681,0,32,0,641,0,601.384,0.00222983,0,0,0,0,0.05,0,27369,1.6995,0.0100446,58.5127,WAIT_DIE,0,0,0,0,2.12877,0,0.0020342,0.00075656,0,0,0.222376,0,0,false,0,0,0,0,0,0,34.108,201.581,0.00758515,0,0.0906441,0.122251,0,0,0.00621384,0.287553,0,0,0,121,31.3096,0,363,0,0,0,0,0,0,0,284,0,0.161372,0,0,0,37201.2,ONE_PC,0,33530.9,0,0,0,0,0,0,0.445032,0.5,0.00299056,0,0,0,0,236,641,0,0,0,0,1.04486,0
31265.7,0,0,0.10615,147.729,0.068416,0,3.994e-05,0,0,0,0.100346,0,2,0,31,0,29.2297,0.00010931,0,0,0,0,0.05,0,21251.9,26067.9,0.000823898,41.7295,WAIT_DIE,0,0,0,0,2.93328,0,0.000102304,3.552e-05,0,0,0.0349354,0,0,false,0,0,0,0,0,0,2.12113,90.6654,0.00076657,0,0.106082,0.10615,0,0,0.000290968,0.0254892,0,0,0,4,1.96241,0,14,0,0,0,0,0,0,0,16,0,0.00361429,0,0,0,54013,TWO_PC,0,27945.7,0,0,0,0,0,0,0.0248521,0.5,5.9358e-05,0,0,0,0,11,31,0,0,0,0,1.04244,0
33183.9,0,32,0.123031,193.379,0.0740476,0,8.0136e-05,0,0,0,0.122659,0,4,0,57,0,52.6997,0.000254718,0,0,0,0,0.05,0,24675.5,26671.1,0.00117716,80.4753,WAIT_DIE,0,0,0,0,1.95065,0,0.00022218,8.1006e-05,0,0,0.0651103,0,0,false,0,0,0,0,0,0,4.3264,164.358,0.00120797,0,0.123,0.123031,0,0,0.000551432,0.0518151,0,0,0,12,3.92238,0,29,0,0,0,0,0,0,0,28,0,0.0112909,0,0,0,54371,TWO_PC,0,27700.5,0,0,0,0,0,0,0.0638202,0.5,0.000122732,0,0,0,0,17,57,0,0,0,0,1.06423,0
33791.2,0,35,0.125466,161.818,0.0783845,0,0.000161152,0,0,0,0.110065,0,8,0,105,0,98.7473,0.000451126,0,0,0,0,0.05,0,26265.7,30468.8,0.0022184,26.9402,WAIT_DIE,0,0,0,0,1.69104,0,0.000424248,6.7306e-05,0,0,0.108645,0,0,false,0,0,0,0,0,0,8.50656,75.3445,0.00394464,0,0.114339,0.131093,0,0,0.00103821,0.0749897,0,0,0,15,7.85651,0,57,0,0,0,0,0,0,0,48,0,0.0119101,0,0,0,61412,TWO_PC,0,30944.1,0,0,0,0,0,0,0.10384,0.5,0.000174944,0,0,0,0,42,105,0,0,0,0,1.04759,0
36887.2,0,0,0.142552,236.515,0.0831248,0,0.000324096,0,0,0,0.124542,0,16,0,204,0,181.369,0.000675846,0,0,0,0,0.05,0,36585,26423.2,0.00294924,43.2075,WAIT_DIE,0,0,0,0,2.34654,0,0.00062095,0.000139862,0,0,0.176547,0,0,false,0,0,0,0,0,0,17.9965,133.136,0.00340785,0,0.131537,0.142761,0,0,0.00199437,0.243824,0,0,0,30,15.7007,0,111,0,0,0,0,0,0,0,92,0,0.0376661,0,0,0,56518,TWO_PC,0,30095.8,0,0,0,0,0,0,0.35963,0.5,0.000388334,0,0,0,0,82,204,0,0,0,0,1.11027,0
36236.6,0,52,0.176953,300.865,0.0830258,0,0.000617964,0,0,0,0.13184,0,32,0,396,0,365.969,0.0012256,0,0,0,0,0.05,0,31594,29910.6,0.00618907,65.3399,WAIT_DIE,0,0,0,0,2.30666,0,0.00110845,0.000443238,0,0,0.237879,0,0,false,0,0,0,0,0,0,34.6258,223.285,0.00614025,0,0.156958,0.177117,0,0,0.00385174,0.334879,0,0,0,73,31.3624,0,224,0,0,0,0,0,0,0,175,0,0.110427,0,0,0,60873.8,TWO_PC,0,30964.3,0,0,0,0,0,0,0.517215,0.5,0.00150861,0,0,0,0,148,396,0,0,0,0,1.06608,0
