NUM_SERVER_THREADS,Throughput,log_size,99%_latency,average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,network (in us) ,lock_phase (in us) ,num_aborts_restart,90%_latency,num_cache_updates,num_cache_remove,num_home_txn,time_waiting_for_job,time_write_queue,time_read_queue,num_aborts_execute,CP1,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,time_send_msg,CC_ALG,commit_phase (in us) ,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,num_cache_misses,num_remote_txn,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,CC (row) (in us) ,int_debug5,int_aborts_rs3,wait (in us) ,int_aborts_rs1,int_debug4,run_time,time_recv_msg,num_cache_hits,max_latency,int_aborts_rs2,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,Hostname,time_idle,num_aborts_remote,logic (in us) ,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,prepare_phase (in us) ,num_cache_inserts,CC (index) (in us) ,abort (in us) ,COMMIT_ALG,execute_phase (in us) ,num_renew_success,int_possibMVCC,num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,95%_latency,Metrics,num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,time_abort_queue,num_commits,num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
2,2082.07,"                     0 (0,0,0,0,)",0.00166215,0.000957598,0,"               0.00586693 (0,0,0.00586693,0,)","0 (0,0,0,0,)","                        0 (0,0,0,0,)","             700.795 (0.729613,0.730144,0,0,)","          0 (0,0,0,0,)","           0 (0,0,0,0,)",0.00125505,"            0 (0,0,0,0,)","             0 (0,0,0,0,)","                 2083 (1012,1071,0,0,)","         0 (0,0,0,0,)","             0.00511688 (0,0,0.00511688,0,)","              0.0371275 (0,0,0,0.0371275,)","           0 (0,0,0,0,)","	2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00044,0.00126602,0.000127889,4.952e-06,0,0.000110824,0,0,5.21e-07,0,8e-08,0,2.786e-06,1.1841e-05,0.000341965,2e-07,1.4071e-05,2.082e-06,0.000335493,0.000362717,0,0.000527569,0.000375731,0,0,0,0,0,0.000866964,0,0,0,0,1.67e-07,0,0,1.896e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,","               0 (0,0,0,0,)","             0 (0,0,0,0,)",0.1,"          0 (0,0,0,0,)","                0.0406622 (0,0,0,0.0406622,)",WAIT_DIE,"        231.655 (0.243484,0.239054,0,0,)","              0 (0,0,0,0,)","         0 (0,0,0,0,)","               0 (0,0,0,0,)","              2.02828 (1.07849,0,0.949793,0,)","                  0 (0,0,0,0,)","                  0.00433763 (0,0,0.00433763,0,)","                  0.00216635 (0,0,0,0.00216635,)","                  0 (0,0,0,0,)","                  0 (0,0,0,0,)","                  0 (0,0,0,0,)","                  0 (0,0,0,0,)","             0 (0,0,0,0,)","               1718 (838,880,0,0,)","0 (0,0,0,0,)",FALSE,"            0 (0,0,0,0,)","            0 (0,0,0,0,)","                   0 (0,0,0,0,)","               0 (0,0,0,0,)","                0 (0,0,0,0,)","               0 (0,0,0,0,)","                   0 (0,0,0,0,)","                     2.00089 (1.00045,1.00044,0,0,)","                0.0411406 (0,0,0.0411406,0,)","               0 (0,0,0,0,)",0.0796872,"               0 (0,0,0,0,)","            0 (0,0,0,0,)","                0 (0,0,0,0,)","                   0.0230217 (0,0,0,0.0230217,)","        0.00948047 (0.00594796,0.00353251,0,0,)","               0 (0,0,0,0,)","                  0 (0,0,0,0,)","0 (0,0,0,0,)","      506 (237,269,0,0,)", node-1.computenode.spark-pg0.clemson.cloudlab.us. Node ID=1.,"                    1.66275 (0.810317,0.852432,0,0,)","            0 (0,0,0,0,)","               116.72 (0.141054,0.102074,0,0,)","                   0 (0,0,0,0,)","              0 (0,0,0,0,)","                 0 (0,0,0,0,)","                   0 (0,0,0,0,)","                   0 (0,0,0,0,)","                   0 (0,0,0,0,)","             0 (0,0,0,0,)","                395 (192,203,0,0,)","0 (0,0,0,0,)","             0.303043 (0.171974,0.131069,0,0,)","               0 (0,0,0,0,)","       495.085 (0.507948,0.523313,0,0,)","            0 (0,0,0,0,)","          62.0825 (0.0850758,0.044242,0,0,)","               0 (0,0,0,0,)",ONE_PC,"       230.859 (0.24581,0.235068,0,0,)","            0 (0,0,0,0,)","               0 (0,0,0,0,)","                    0 (0,0,0,0,)","            0 (0,0,0,0,)","                 0 (0,0,0,0,)","             0.00604468 (0.00295331,0.00309137,0,0,)",0.5,"      0.00622971 (0.00226801,0.0039617,0,0,)",0.00133601,"	thr,num_local_txn,num_remote_readonly_txn,num_remote_write_txn,num_commits,num_aborts,num_waits,num_home_txn,num_remote_txn,num_aborts_ws,num_aborts_rs,num_aborts_signal,num_aborts_remote,num_aborts_execute,num_pre_aborts,num_aborts_restart,num_aborts_terminate,num_renewals,num_no_need_to_renewal,num_cache_bypass,num_cache_reads,num_cache_hits,num_cache_misses,num_cache_remove,num_cache_inserts,num_cache_updates,num_cache_evictions,num_local_hits,num_renew,num_renew_success,num_renew_failure,num_ro_read,num_ro_check,num_rw_read,num_rw_check,int_debug1,int_debug2,int_debug3,int_debug4,int_debug5,int_debug6,int_urgentwrite,int_aborts_rs1,int_aborts_rs2,int_aborts_rs3,int_aborts_ws1,int_aborts_ws2,int_aborts_maat_resolve_failure,int_aborts_maat_resolve_no_feasibles,int_aborts_maat_adjust_others_failure,int_aborts_maat_empty_interval_after_adjustment,int_inevitable,int_possibMVCC,int_saved_by_hist,run_time,average_latency,time_read_input_queue,time_process_txn,time_waiting_for_job,time_wait_buffer,time_abort_queue,time_idle,time_write_output_queue,log_size,bytes_sent,dummy_bytes_sent,time_send_msg,time_read_queue,time_output_idle,bytes_received,time_recv_msg,time_write_queue,time_input_idle,execute_phase,lock_phase,prepare_phase,commit_phase,abort,CC (row),CC (index),logic,wait,network,cache,time_debug1,time_debug2,time_debug3,time_debug4,time_debug5,time_debug6,time_debug7,CLIENT_REQ,CLIENT_RESP,REQ,RESP_COMMIT,RESP_ABORT,LOCK_REQ,LOCK_COMMIT,LOCK_ABORT,PREPARE_REQ,AMEND_REQ,PREPARED_COMMIT,PREPARED_ABORT,COMMITTED,COMMIT_REQ,ABORT_REQ,ACK,TERMINATE,DUMMY,LOCAL_COPY_RESP,LOCAL_COPY_NACK,TCM_TS_SYNC_REQ,","                0 (0,0,0,0,)","                    0 (0,0,0,0,)","       0 (0,0,0,0,)","         1182 (583,599,0,0,)","             0 (0,0,0,0,)","                  2083 (1012,1071,0,0,)","                 0 (0,0,0,0,)","                  0 (0,0,0,0,)","                   0 (0,0,0,0,)","             0.938012 (0,0,0,0.938012,)","               0 (0,0,0,0,)"
4,3708.05,"                     0 (0,0,0,0,0,0,)",0.00329646,0.00107586,0,"               0.0102524 (0,0,0,0,0.0102524,0,)","0 (0,0,0,0,0,0,)","                        0 (0,0,0,0,0,0,)","             867.148 (0.807784,0.808149,0.791455,0.810598,0,0,)","          0 (0,0,0,0,0,0,)","           0 (0,0,0,0,0,0,)",0.00138956,"            0 (0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,)","                 3711 (949,944,927,891,0,0,)","         0 (0,0,0,0,0,0,)","             0.0137139 (0,0,0,0,0.0137139,0,)","              0.0637031 (0,0,0,0,0,0.0637031,)","           0 (0,0,0,0,0,0,)","	4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00238,0.00402558,0.000428621,0.000150346,0,0.000465491,0,0,3.994e-06,0,1.3888e-05,0,3.1468e-05,5.0374e-05,0.000721771,7.984e-06,5.5455e-05,1.703e-05,0.000694199,0.00115229,0,0.00198685,0.000886444,0,0,4.1972e-05,0.000122735,0,0.00339921,0,0,0,0,1.435e-06,0,0,1.5638e-05,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,3,1,0,0,0,0,","               0 (0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,)",0.1,"          0 (0,0,0,0,0,0,)","                0.0650302 (0,0,0,0,0,0.0650302,)",WAIT_DIE,"        265.4 (0.248675,0.249861,0.235484,0.250879,0,0,)","              0 (0,0,0,0,0,0,)","         0 (0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,)","              1.32927 (0.41137,0,0,0,0.917905,0,)","                  0 (0,0,0,0,0,0,)","                  0.0123851 (0,0,0,0,0.0123851,0,)","                  0.00267644 (0,0,0,0,0,0.00267644,)","                  0 (0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,)","               2973 (751,767,731,724,0,0,)","0 (0,0,0,0,0,0,)",FALSE,"            0 (0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,)","                0 (0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","                     4.00318 (1.0008,1.00079,1.00079,1.00079,0,0,)","                0.0644517 (0,0,0,0,0.0644517,0,)","               0 (0,0,0,0,0,0,)",0.0881756,"               0 (0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,)","                0 (0,0,0,0,0,0,)","                   0.0408478 (0,0,0,0,0,0.0408478,)","        0.0184245 (0.00636559,0.00438344,0.00375344,0.00392202,0,0,)","               0 (0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,)","0 (0,0,0,0,0,0,)","      920 (222,239,235,224,0,0,)", node-1.computenode.spark-pg0.clemson.cloudlab.us. Node ID=1.,"                    3.46323 (0.861887,0.900929,0.830773,0.86964,0,0,)","            0 (0,0,0,0,0,0,)","               101.705 (0.0972443,0.0626332,0.1261,0.0914508,0,0,)","                   0 (0,0,0,0,0,0,)","              0 (0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,)","                718 (185,177,193,163,0,0,)","0 (0,0,0,0,0,0,)","             0.466115 (0.119196,0.080759,0.15283,0.11333,0,0,)","               0 (0,0,0,0,0,0,)","       561.203 (0.524194,0.527437,0.515491,0.515501,0,0,)","            0 (0,0,0,0,0,0,)","          59.8311 (0.0503928,0.0414712,0.0828188,0.0473504,0,0,)","               0 (0,0,0,0,0,0,)",ONE_PC,"       249.257 (0.22491,0.22122,0.2466,0.232264,0,0,)","            0 (0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,)","                    0 (0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,)","             0.0131271 (0.00323758,0.0034706,0.00314035,0.00327861,0,0,)",0.5,"      0.00694143 (0.00165876,0.00166165,0.00215268,0.00146835,0,0,)",0.00148607,"	thr,num_local_txn,num_remote_readonly_txn,num_remote_write_txn,num_commits,num_aborts,num_waits,num_home_txn,num_remote_txn,num_aborts_ws,num_aborts_rs,num_aborts_signal,num_aborts_remote,num_aborts_execute,num_pre_aborts,num_aborts_restart,num_aborts_terminate,num_renewals,num_no_need_to_renewal,num_cache_bypass,num_cache_reads,num_cache_hits,num_cache_misses,num_cache_remove,num_cache_inserts,num_cache_updates,num_cache_evictions,num_local_hits,num_renew,num_renew_success,num_renew_failure,num_ro_read,num_ro_check,num_rw_read,num_rw_check,int_debug1,int_debug2,int_debug3,int_debug4,int_debug5,int_debug6,int_urgentwrite,int_aborts_rs1,int_aborts_rs2,int_aborts_rs3,int_aborts_ws1,int_aborts_ws2,int_aborts_maat_resolve_failure,int_aborts_maat_resolve_no_feasibles,int_aborts_maat_adjust_others_failure,int_aborts_maat_empty_interval_after_adjustment,int_inevitable,int_possibMVCC,int_saved_by_hist,run_time,average_latency,time_read_input_queue,time_process_txn,time_waiting_for_job,time_wait_buffer,time_abort_queue,time_idle,time_write_output_queue,log_size,bytes_sent,dummy_bytes_sent,time_send_msg,time_read_queue,time_output_idle,bytes_received,time_recv_msg,time_write_queue,time_input_idle,execute_phase,lock_phase,prepare_phase,commit_phase,abort,CC (row),CC (index),logic,wait,network,cache,time_debug1,time_debug2,time_debug3,time_debug4,time_debug5,time_debug6,time_debug7,CLIENT_REQ,CLIENT_RESP,REQ,RESP_COMMIT,RESP_ABORT,LOCK_REQ,LOCK_COMMIT,LOCK_ABORT,PREPARE_REQ,AMEND_REQ,PREPARED_COMMIT,PREPARED_ABORT,COMMITTED,COMMIT_REQ,ABORT_REQ,ACK,TERMINATE,DUMMY,LOCAL_COPY_RESP,LOCAL_COPY_NACK,TCM_TS_SYNC_REQ,","                0 (0,0,0,0,0,0,)","                    0 (0,0,0,0,0,0,)","       0 (0,0,0,0,0,0,)","         2073 (542,528,499,504,0,0,)","             0 (0,0,0,0,0,0,)","                  3711 (949,944,927,891,0,0,)","                 0 (0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,)","             0.913004 (0,0,0,0,0,0.913004,)","               0 (0,0,0,0,0,0,)"
8,4704.48,"                     0 (0,0,0,0,0,0,0,0,0,0,)",0.00410331,0.00169705,0,"               0.0133103 (0,0,0,0,0,0,0,0,0.0133103,0,)","0 (0,0,0,0,0,0,0,0,0,0,)","                        0 (0,0,0,0,0,0,0,0,0,0,)","             1333.16 (0.613312,0.853194,0.836523,0.849127,0.857415,0.583603,0.855122,0.848243,0,0,)","          0 (0,0,0,0,0,0,0,0,0,0,)","           0 (0,0,0,0,0,0,0,0,0,0,)",0.00180779,"            0 (0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,)","                 4723 (609,586,594,583,574,614,590,573,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,)","             0.0164421 (0,0,0,0,0,0,0,0,0.0164421,0,)","              0.103401 (0,0,0,0,0,0,0,0,0,0.103401,)","           0 (0,0,0,0,0,0,0,0,0,0,)","	8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02754,0.0430971,0.00366732,3.4607e-05,0,0.00503246,0,1.2453e-05,5.303e-06,0,6.8e-06,0,3.0356e-05,0.000392584,0.00382656,7.16e-06,5.0167e-05,1.5835e-05,0.00383911,0.0028973,0,0.0337698,0.00642995,0,0,0,0,0,0.0283011,0,0,0,0,1.806e-06,0,0,1.4725e-05,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,5,1,0,0,0,0,","               0 (0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,)",0.1,"          0 (0,0,0,0,0,0,0,0,0,0,)","                0.0812477 (0,0,0,0,0,0,0,0,0,0.0812477,)",WAIT_DIE,"        402.37 (0.211908,0.214275,0.197986,0.20559,0.211943,0.194254,0.453529,0.210911,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,)","         0 (0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","              1.59877 (0.694624,0,0,0,0,0,0,0,0.904141,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","                  0.0146479 (0,0,0,0,0,0,0,0,0.0146479,0,)","                  0.00393829 (0,0,0,0,0,0,0,0,0,0.00393829,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,)","               3877 (487,486,482,488,493,486,481,474,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,)",FALSE,"            0 (0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","                0 (0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","                     8.0315 (1.00395,1.00394,1.00394,1.00395,1.00394,1.00394,1.00392,1.00392,0,0,)","                0.0785229 (0,0,0,0,0,0,0,0,0.0785229,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)",0.244408,"               0 (0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","                0 (0,0,0,0,0,0,0,0,0,0,)","                   0.0521641 (0,0,0,0,0,0,0,0,0,0.0521641,)","        0.0319322 (0.00655515,0.00374358,0.00358429,0.00365465,0.00391568,0.0037132,0.0035079,0.00325769,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,)","      1154 (137,143,149,146,138,168,135,138,0,0,)", node-1.computenode.spark-pg0.clemson.cloudlab.us. Node ID=1.,"                    7.2056 (0.901841,0.904661,0.905799,0.905169,0.905792,0.899307,0.895269,0.887758,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","               109.58 (0.0628869,0.0611773,0.0606423,0.0609207,0.0602862,0.0664323,0.069804,0.0753978,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","              0 (0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,)","                893 (126,109,121,104,88,130,114,101,0,0,)","0 (0,0,0,0,0,0,0,0,0,0,)","             0.653052 (0.0789693,0.077539,0.0768941,0.0772555,0.0764024,0.0830716,0.0874056,0.0955143,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","       967.114 (0.602386,0.591079,0.605878,0.608541,0.603086,0.614382,0.351361,0.590967,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","          38.2803 (0.0224639,0.0218808,0.021679,0.0216469,0.0214404,0.0232761,0.0233272,0.0250836,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)",ONE_PC,"       327.567 (0.187899,0.196075,0.19833,0.188257,0.186683,0.192862,0.196904,0.200089,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","               0 (0,0,0,0,0,0,0,0,0,0,)","                    0 (0,0,0,0,0,0,0,0,0,0,)","            0 (0,0,0,0,0,0,0,0,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,)","             0.0342952 (0.00432975,0.00432269,0.00432161,0.00447139,0.00436977,0.00430232,0.00424134,0.00393628,0,0,)",0.5,"      0.0098121 (0.00112191,0.00107949,0.00107646,0.00111079,0.00114932,0.00117387,0.00146076,0.00163949,0,0,)",0.0019517,"	thr,num_local_txn,num_remote_readonly_txn,num_remote_write_txn,num_commits,num_aborts,num_waits,num_home_txn,num_remote_txn,num_aborts_ws,num_aborts_rs,num_aborts_signal,num_aborts_remote,num_aborts_execute,num_pre_aborts,num_aborts_restart,num_aborts_terminate,num_renewals,num_no_need_to_renewal,num_cache_bypass,num_cache_reads,num_cache_hits,num_cache_misses,num_cache_remove,num_cache_inserts,num_cache_updates,num_cache_evictions,num_local_hits,num_renew,num_renew_success,num_renew_failure,num_ro_read,num_ro_check,num_rw_read,num_rw_check,int_debug1,int_debug2,int_debug3,int_debug4,int_debug5,int_debug6,int_urgentwrite,int_aborts_rs1,int_aborts_rs2,int_aborts_rs3,int_aborts_ws1,int_aborts_ws2,int_aborts_maat_resolve_failure,int_aborts_maat_resolve_no_feasibles,int_aborts_maat_adjust_others_failure,int_aborts_maat_empty_interval_after_adjustment,int_inevitable,int_possibMVCC,int_saved_by_hist,run_time,average_latency,time_read_input_queue,time_process_txn,time_waiting_for_job,time_wait_buffer,time_abort_queue,time_idle,time_write_output_queue,log_size,bytes_sent,dummy_bytes_sent,time_send_msg,time_read_queue,time_output_idle,bytes_received,time_recv_msg,time_write_queue,time_input_idle,execute_phase,lock_phase,prepare_phase,commit_phase,abort,CC (row),CC (index),logic,wait,network,cache,time_debug1,time_debug2,time_debug3,time_debug4,time_debug5,time_debug6,time_debug7,CLIENT_REQ,CLIENT_RESP,REQ,RESP_COMMIT,RESP_ABORT,LOCK_REQ,LOCK_COMMIT,LOCK_ABORT,PREPARE_REQ,AMEND_REQ,PREPARED_COMMIT,PREPARED_ABORT,COMMITTED,COMMIT_REQ,ABORT_REQ,ACK,TERMINATE,DUMMY,LOCAL_COPY_RESP,LOCAL_COPY_NACK,TCM_TS_SYNC_REQ,","                0 (0,0,0,0,0,0,0,0,0,0,)","                    0 (0,0,0,0,0,0,0,0,0,0,)","       0 (0,0,0,0,0,0,0,0,0,0,)","         2676 (346,334,324,333,348,316,341,334,0,0,)","             0 (0,0,0,0,0,0,0,0,0,0,)","                  4723 (609,586,594,583,574,614,590,573,0,0,)","                 0 (0,0,0,0,0,0,0,0,0,0,)","                  0 (0,0,0,0,0,0,0,0,0,0,)","                   0 (0,0,0,0,0,0,0,0,0,0,)","             0.897151 (0,0,0,0,0,0,0,0,0,0.897151,)","               0 (0,0,0,0,0,0,0,0,0,0,)"
