prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
36515,0,42,0.14758,223.821,0.080984,0,0.000329212,0,0,0,0.119283,0,16,0,206,0,185.472,0.000950096,0,0,0,0,0.05,0,1000,30647.9,0.00439884,43.6022,WAIT_DIE,0,0,0,0,2.25743,0,0.000889556,0.000160022,0,0,0.173409,0,0,false,0,0,0,0,0,0,17.7709,140.303,0.00348556,0,0.121015,0.147602,0,0,0.00201273,0.220469,0,0,0,31,15.7002,0,27601.5,115,0,0,0,0,0,0,0,93,0,0.0378166,0,0,0,63321.1,TWO_PC,0,32674,0,0,0,0,0,0,0.327665,0.5,0.000378062,0,0,0,0,82,206,0,0,0,0,1.0949,0
38018.9,0,53,0.145951,370.423,0.0815574,0,0.000639168,0,0,0,0.120796,0,32,0,410,0,365.574,0.00198744,0,0,0,0,0.05,0,1000,28238.8,0.00888381,62.2957,WAIT_DIE,0,0,0,0,2.27519,0,0.00187228,0.000386918,0,0,0.247791,0,0,false,0,0,0,0,0,0,35.8888,219.215,0.00520881,0,0.125438,0.153018,0,0,0.00399986,0.493416,0,0,0,73,31.3607,0,29358,234,0,0,0,0,0,0,0,184,0,0.111759,0,0,0,61477.2,TWO_PC,0,33239.3,0,0,0,0,0,0,0.725077,0.5,0.00101684,0,0,0,0,153,410,0,0,0,0,1.10189,0
44161.9,0,44,0.16763,748.966,0.0905342,0,0.00107884,0,0,1,0.135455,0,64,0,734,0,665.968,0.00217891,0,1,0,0,0.05,0,1000,32979.3,0.0140595,77.3947,WAIT_DIE,0,0,0,0,2.00818,0,0.00192268,0.000764436,0,0,0.295624,0,0,false,0,0,0,0,0,0,70.5379,325.686,0.0176993,0,0.160699,0.19246,0,0,0.00699056,0.968519,0,0,0,165,62.5002,0,28002.9,401,0,0,0,0,1,0,0,322,0,0.346805,0,0,0,72496.4,TWO_PC,0,39518.3,0,0,0,0,0,0,1.23631,0.5,0.00254378,0,1,0,0,247,734,74.4873,0,0,1,1.07652,0
86264.6,0,29,0.660114,43678.4,0.214502,0,0.000859116,0,0,1,0.355189,0,128,0,609,0,454.903,0.00167219,0,1,0,0,0.05,0,1000,54947.5,0.090353,3810.64,WAIT_DIE,0.000395256,0,0,0,1.91577,0,0.00147207,0.000616674,0,0,0.448142,0,0,false,0,0,0,0,0,0,171.36,12980.6,0.496954,0,0.406543,0.866451,0,0,0.00580398,8.9802,0,0,0,127,106.258,0,97991.3,325,0,0,0,0,1,0,0,285,0,11.7607,0,0,0,116611,TWO_PC,0,61664.5,0,0,0,0,0,0,5.82207,0.5,0.00191301,0,1,0,0,197,609,111.976,0,0,1,0.758821,0
34647.7,0,22,0.0833893,270.668,0.0460252,0,6.88e-05,0,0,0,0.0751839,0,2,0,44,0,42.9146,0.000129804,0,0,0,0,0.05,0,1000,1.53114,0.00083251,91.4676,WAIT_DIE,0,0,0,0,1.92684,0,0.000117282,3.2894e-05,0,0,0.0337352,0,0,false,0,0,0,0,0,0,2.05059,213.41,0.00129371,0,0.0756079,0.0833893,0,0,0.000432528,0.0143611,0,0,0,6,1.95501,0,22484.2,24,0,0,0,0,0,0,0,20,0,0.0111612,0,0,0,37645.8,ONE_PC,0,31688.1,0,0,0,0,0,0,0.0143281,0.5,0.0001061,0,0,0,0,18,44,0,0,0,0,1.00784,0
36894,0,192,0.125069,178.642,0.0487456,0,0.000138524,0,0,0,0.0753298,0,4,0,85,0,80.0958,0.000209672,0,0,0,0,0.05,0,1000,1.01671,0.00151166,44.0966,WAIT_DIE,0,0,0,0,2.01699,0,0.000170528,6.5284e-05,0,0,0.0639419,0,0,false,0,0,0,0,0,0,4.24492,118.673,0.00149751,0,0.0918134,0.125069,0,0,0.000835388,0.0419939,0,0,0,17,3.92026,0,22274.2,46,0,0,0,0,0,0,0,36,0,0.0133184,0,0,0,41107,ONE_PC,0,34680.7,0,0,0,0,0,0,0.0509989,0.5,0.000202972,0,0,0,0,32,85,0,0,0,0,1.04398,0
34526.5,0,337,0.0841215,225.028,0.0476585,0,0.000302332,0,0,0,0.0753121,0,8,0,172,0,160.947,0.000758486,0,0,0,0,0.05,0,1000,1.30201,0.00330794,73.2921,WAIT_DIE,0,0,0,0,1.72927,0,0.000703878,0.000161906,0,0,0.109322,0,0,false,0,0,0,0,0,0,8.54939,173.472,0.00288063,0,0.0835019,0.084238,0,0,0.00170109,0.0818574,0,0,0,31,7.83235,0,26258.7,103,0,0,0,0,0,0,0,67,0,0.0366607,0,0,0,37292.4,ONE_PC,0,31469.3,0,0,0,0,0,0,0.113552,0.5,0.000437754,0,0,0,0,74,172,0,0,0,0,1.05147,0
39443.8,0,208,0.158352,258.896,0.0555515,0,0.00050174,0,0,0,0.0918619,0,16,0,297,0,278.334,0.0012568,0,0,0,0,0.05,0,1000,1.47762,0.00558939,56.8456,WAIT_DIE,0,0,0,0,2.20301,0,0.00116744,0.000372662,0,0,0.165498,0,0,false,0,0,0,0,0,0,17.073,192.221,0.00693181,0,0.108454,0.158405,0,0,0.00291302,0.151101,0,0,0,48,15.6686,0,34794.4,167,0,0,0,0,0,0,0,125,0,0.0699061,0,0,0,35266.2,ONE_PC,0,30307.9,0,0,0,0,0,0,0.224532,0.5,0.000918178,0,0,0,0,124,297,0,0,0,0,1.04993,0
39589,0,388,0.126338,300.793,0.0526042,0,0.000971604,0,0,0,0.0836465,0,32,0,633,0,581.525,0.00198154,0,0,0,0,0.05,0,1000,1.72087,0.00962656,46.8206,WAIT_DIE,0,0,0,0,2.27038,0,0.00180212,0.000710262,0,0,0.225452,0,0,false,0,0,0,0,0,0,34.8326,155.768,0.00890644,0,0.100115,0.126581,0,0,0.00610022,0.37737,0,0,0,121,31.3462,0,29387.4,349,0,0,0,0,0,0,0,281,0,0.127218,0,0,0,36411.5,ONE_PC,0,32791,0,0,0,0,0,0,0.553449,0.5,0.00291563,0,0,0,0,231,633,0,0,0,0,1.06797,0
51133.5,0,397,0.17005,1313.8,0.06624,0,0.00152283,0,0,0,0.105301,0,64,0,1005,0,920.237,0.00407588,0,0,0,0,0.05,0,1000,1.49353,0.019988,96.8096,WAIT_DIE,0,0,0,0,1.92846,0,0.00367292,0.00106883,0,0,0.278385,0,0,false,0,0,0,0,0,0,69.895,321.895,0.117296,0,0.136378,0.189719,0,0,0.00965761,0.788761,0,0,0,219,62.2989,0,31578.9,577,0,0,0,0,0,0,0,434,0,0.428789,0,0,0,53053.4,ONE_PC,0,47172.7,0,0,0,0,0,0,1.14454,0.5,0.00339826,0,0,0,0,352,1005,0,0,0,0,1.04472,0
