log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,5106,0.00684907,227.517,0.00313478,0,0.00760728,0,0,2253.34,0,0.00501198,0,16,0,5106,0,5087.54,0.0140912,0,0,0,0,0.05,0,1000,0.730783,0.0874849,33.7748,WAIT_DIE,0,0,0,0,1.66893,0,0.0123055,0.00412869,0,0,0.259004,0,0,false,0,0,0,0,0,0,16.0581,105.81,0.0781437,0,0.00559816,0.00940599,0,0,0.0492646,0.390119,0,0,0,1177,12.681,0,1587.42,2890,0,0,0,1,0,10572,0,2200,0,0.688471,0,0,0,1030.97,ONE_PC,0,1886.23,0,0,0.655977,1,0,0,0.521886,0.5,0.0118998,0,0,0,0,1729,5106,0,0,0,0,0.882315,0.128149,0
0,4262,0.0489647,1413.79,0.00748953,0,0.00651282,0,0,4274.49,0,0.0214645,0,32,0,4262,0,4194.16,0.0119233,0,0,0,0,0.05,0,1000,0.979311,0.094131,42.4171,WAIT_DIE,0,0,0,0,1.50099,0,0.0093955,0.0048702,0,0,0.346683,0,0,false,0,0,0,0,0,0,32.5176,152.305,0.0795682,0,0.0258571,0.153285,0,0,0.0415438,0.935806,0,0,0,965,26.1323,0,5186.55,2502,0,0,0,1,0,9249,0,1810,0,0.836946,0,0,0,1225.46,ONE_PC,0,2221.41,0,0,0.879223,1,0,0,0.919756,0.5,0.00892072,0,0,0,0,1487,4262,0,0,0,0,0.87101,0.145698,0
0,2492,0.12766,3198.22,0.0145568,0,0.00392145,0,0,7676.28,0,0.0327951,0,36,0,2492,0,2270.84,0.00709537,0,0,0,0,0.05,0,1000,1.0498,0.0552747,60.5441,WAIT_DIE,0,0,0,0,1.40888,0,0.00561384,0.00287213,0,0,0.415101,0,0,false,0,0,0,0,0,0,39.5062,167.143,0.175509,0,0.0591823,0.192938,0,0,0.0243224,1.64718,0,0,0,557,29.8394,0,10870.8,1500,0,0,0,2,0,5578,0,1043,0,0.552145,0,0,0,1651.98,ONE_PC,0,3058.48,0,0,7.42343,2,0,0,1.41572,0.5,0.00514377,0,0,0,0,892,2492,0,0,0,0,0.980535,0.151644,0
0,2087,0.158609,4733.19,0.0204825,0,0.00322558,0,0,10183.2,4,0.0635981,0,40,0,2087,0,1805.75,0.00607551,0,4,0,0,0.05,0,1000,8.68367,0.0451621,315.633,WAIT_DIE,0.00196105,0,0,0,1.32194,0,0.00486129,0.00247006,0,0,0.485937,0,0,false,0,0,0,0,0,0,46.23,305.087,0.239233,0,0.0916991,0.177616,0,6,0.0202862,2.18208,0,0,0,460,32.3258,0,15341.2,1249,0,0,0,1,10,4726,0,886,0,1.13992,0,0,0,2015.17,ONE_PC,0,3560.04,0,0,0.626065,1,0,0,1.88576,0.5,0.00520641,0,4,0,0,741,2087,1.14853,0,0,4,0.964808,0.157392,0
0,1152,0.191934,12558.6,0.0424299,0,0.00173969,0,0,19677.2,0,0.117302,0,48,0,1152,0,1010.52,0.00314459,0,0,0,0,0.05,0,1000,13.1211,0.0215033,156.549,WAIT_DIE,0,0,0,0,1.4097,0,0.00255592,0.00131905,0,0,0.435749,0,0,false,0,0,0,0,0,0,54.7204,312.734,0.27507,0,0.145683,0.31308,0,0,0.0110876,2.96178,0,0,0,249,38.5819,0,33400.2,657,0,0,0,0,0,2554,0,502,0,0.674339,0,0,0,2370.37,ONE_PC,0,4029.21,0,0,0,0,0,0,1.86486,0.5,0.00247187,0,0,0,0,401,1152,0,0,0,0,1.09838,0.139503,0
0,910,0.243481,18162.2,0.0627793,0,0.00136603,0,0,30787.9,0,0.140938,0,56,0,910,0,791.129,0.00324221,0,0,0,0,0.05,0,1000,1.07,0.0182122,1506.13,WAIT_DIE,0,0,0,0,1.35127,0,0.00274114,0.00105872,0,0,0.529756,0,0,false,0,0,0,0,0,0,64.4142,1411.32,0.467255,0,0.161394,0.343366,0,0,0.00871934,3.22762,0,0,0,196,43.7273,0,46531.9,505,0,0,0,0,0,2013,0,398,0,2.30365,0,0,0,7908.64,ONE_PC,0,13217,0,0,0,0,0,0,2.18244,0.5,0.00185242,0,0,0,0,316,910,0,0,0,0,0.772024,0.150813,0
0,666,0.00850637,150.373,0.00300557,0,0.000968668,0,0,1809.5,0,0.00567315,0,2,0,666,0,663.591,0.00177596,0,0,0,0,0.05,0,1000,446.938,0.0124965,49.9469,WAIT_DIE,0,0,0,0,2.19106,0,0.00158515,0.000431291,0,0,0.146059,0,0,false,0,0,0,0,0,0,2.00726,88.264,0.0127611,0,0.00662925,0.0104463,0,0,0.00643213,0.0688037,0,0,0,152,1.57164,0,1276.46,370,0,0,0,0,0,1473,0,296,0,0.0733164,0,0,0,917.259,TWO_PC,0,1584.19,0,0,0,0,0,0,0.0667411,0.5,0.00181143,0,0,0,0,218,666,0,0,0,0,0.917805,0.109297,0
0,1327,0.00818533,203.829,0.00301831,0,0.0019677,0,0,1717.14,0,0.00554787,0,4,0,1327,0,1321.62,0.00427277,0,0,0,0,0.05,0,1000,511.066,0.0256213,78.7247,WAIT_DIE,0,0,0,0,1.66045,0,0.0037168,0.00106513,0,0,0.211384,0,0,false,0,0,0,0,0,0,4.01628,160.1,0.0361248,0,0.00628727,0.0127155,0,0,0.0129274,0.110843,0,0,0,307,3.07675,0,1253.24,755,0,0,0,0,0,2976,0,573,0,0.248163,0,0,0,909.111,TWO_PC,0,1530.2,0,0,0,0,0,0,0.130526,0.5,0.00301488,0,0,0,0,447,1327,0,0,0,0,0.923265,0.121884,0
0,2344,0.00919187,231.469,0.00341914,0,0.00359041,0,0,1926.7,0,0.00644046,0,8,0,2344,0,2326.24,0.006884,0,0,0,0,0.05,0,1000,590.864,0.0424359,49.449,WAIT_DIE,0,0,0,0,1.80048,0,0.00602727,0.00186816,0,0,0.248923,0,0,false,0,0,0,0,0,0,8.06107,165.152,0.0456743,0,0.00735639,0.0119378,0,0,0.0227941,0.197001,0,0,0,538,6.19515,0,1481.61,1362,0,0,0,0,0,5360,0,975,0,0.460012,0,0,0,978.25,TWO_PC,0,1649.25,0,0,0,0,0,0,0.271531,0.5,0.00679233,0,0,0,0,831,2344,0,0,0,0,0.927175,0.151898,0
0,4250,0.00981497,231.204,0.00376735,0,0.00642997,0,0,2225.03,2,0.00698311,0,16,0,4250,0,4231.53,0.0125939,0,2,0,0,0.05,0,1000,594.379,0.0938308,39.4518,WAIT_DIE,0.00140806,0,0,0,1.42758,0,0.0108837,0.00496115,0,0,0.33332,0,0,false,0,0,0,0,0,0,16.0698,128.927,0.0729953,0,0.00790772,0.0137193,0,2,0.0410714,0.36676,0,0,0,979,12.6641,0,1670.7,2460,0,0,0,1,2,9633,0,1815,0,0.67799,0,0,0,1066.84,TWO_PC,0,1827.38,0,0,1.57157,1,0,0,0.532836,0.5,0.0106417,0,0,0,0,1456,4250,0.421923,0,0,2,0.865045,0.186845,0
