log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,3291,0.00517546,237.629,0.00233538,0,0.00499266,0,0,2096.38,2,0.00321597,0,8,0,3291,0,3282.92,0.010627,0.250283,2,0,0,0.05,0,1000,0.675674,0.0685495,0.00264392,114.677,WAIT_DIE,0.000995508,0,0,0,1.4921,0,0.00948689,0.00287827,0,0,0,0,0,false,0,0,0,0,0,0,8.0197,149.417,0.0563733,0,0,0.00374788,0.00867272,0,2,0.0320996,0.191982,0.00192017,0,0,753,6.09033,0,998.173,1887,0,0,0,0,2,5187,0,1403,0,0.587455,0,0,0,1094.58,ONE_PC,0,1721.32,0,0,0,0,0,0,0.261474,0.5,0.00757719,0,0,0,0,1135,3291,0.584358,0,0,2,0.89185,0.111805,0
0,4736,0.00501014,249.397,0.00243547,0,0.00708034,0,0,2185.02,1,0.00342976,0,12,0,4736,0,4720.92,0.0157922,0.256171,1,0,0,0.05,0,1000,0.76179,0.0780147,0.00279412,43.6136,WAIT_DIE,0.00027586,0,0,0,1.78208,0,0.0142424,0.0030174,0,0,0,0,0,false,0,0,0,0,0,0,12.0383,146.983,0.0878714,0,0,0.00417349,0.00704403,0,0,0.0458822,0.309988,0.00196393,0,0,1093,9.29954,0,1038.82,2705,0,0,0,0,1,7446,0,2046,0,0.856483,0,0,0,1140.47,ONE_PC,0,1790.97,0,0,0,0,0,0,0.357349,0.5,0.00780766,0,1,0,0,1597,4736,0.147,0,0,1,0.889358,0.140193,0
0,5742,0.00579079,257.026,0.00266194,0,0.0085494,0,0,2403.63,7,0.00368645,0,16,0,5742,0,5721.01,0.0165787,0.305579,7,0,0,0.05,0,1000,0.709846,0.109256,0.00315754,59.711,WAIT_DIE,0.00193203,0,0,0,1.44325,0,0.0145461,0.00610587,0,0,0,0,0,false,0,0,0,0,0,0,16.0587,101.153,0.087722,0,0,0.00422227,0.007798,0,2,0.0555106,0.387603,0.00201238,0,0,1324,12.6375,0,1217.33,3283,0,0,0,0,7,9031,0,2485,0,0.741713,0,0,0,1217.86,ONE_PC,0,1914.09,0,0,0,0,0,0,0.521042,0.5,0.0136777,0,5,0,0,1933,5742,0.451991,0,0,7,0.850115,0.128915,0
0,6815,0.00613269,272.142,0.00280013,0,0.0101123,0,0,2526.67,2,0.00371302,0,20,0,6815,0,6790.86,0.022891,0.303991,2,0,0,0.05,0,1000,0.92475,0.13212,0.00325898,62.1822,WAIT_DIE,0.00144333,0,0,0,1.49712,0,0.01951,0.00710875,0,0,0,0,0,false,0,0,0,0,0,0,20.0711,99.2484,0.123441,0,0,0.00433463,0.00788258,0,0,0.0659177,0.506664,0.0021939,0,0,1563,15.9497,0,1274.38,3848,0,0,0,1,2,10670,0,2936,0,0.893382,0,0,0,1360.67,ONE_PC,0,2128.49,0,0,0.351144,1,0,0,0.618416,0.5,0.0153823,0,2,0,0,2316,6815,0.25453,0,0,2,0.823892,0.143881,0
0,7477,0.00597932,370.924,0.00304308,0,0.0111174,0,0,2670.66,4,0.00391868,0,24,0,7477,0,7447.78,0.0217423,0.311081,4,0,0,0.05,0,1000,0.840918,0.165787,0.00361783,42.3755,WAIT_DIE,0.00308842,0,0,0,1.62085,0,0.0177668,0.00793253,0,0,0,0,0,false,0,0,0,0,0,0,24.0942,138.861,0.138712,0,0,0.00423019,0.0661167,0,4,0.0723708,0.637291,0.00228282,0,0,1696,19.0273,0,1497.33,4245,0,0,0,0,4,11729,0,3219,0,1.31534,0,0,0,1395.6,ONE_PC,0,2187.77,0,0,0,0,0,0,0.709132,0.5,0.0156576,0,0,0,0,2562,7477,0.519749,0,0,4,0.772851,0.13903,0
0,7437,0.0261073,557.375,0.00356252,0,0.010905,0,0,3003.92,1,0.00393471,0,28,0,7437,0,7289.2,0.021181,0.33759,1,0,0,0.05,0,1000,0.827072,0.139344,0.00448061,65.9228,WAIT_DIE,0.000551622,0,0,0,1.40199,0,0.0167693,0.00855118,0,0,0,0,0,false,0,0,0,0,0,0,28.5677,104.432,0.135672,0,0,0.00442782,0.127495,0,0,0.0717524,0.839954,0.00236541,0,0,1689,22.6684,0,1913.09,4165,0,0,0,1,1,11614,0,3228,0,1.02566,0,0,0,1517.88,ONE_PC,0,2367.91,0,0,0.426263,1,0,0,0.890573,0.5,0.015979,0,1,0,0,2520,7437,0.241086,0,0,1,0.82841,0.153813,0
0,650,0.00708575,210.3,0.0024848,0,0.000954068,0,0,1846.64,0,0.00410501,0,2,0,650,0,647.398,0.00162413,0.158762,0,0,0,0.05,0,1000,427.703,0.0126335,0.00305478,72.3646,WAIT_DIE,0,0,0,0,2.92841,0,0.00141553,0.000601787,0,0,0,0,0,false,0,0,0,0,0,0,2.00804,165.173,0.0273535,0,0,0.00472229,0.00803065,0,0,0.00630265,0.0672681,0.00177282,0,0,146,1.53148,0,1270.68,366,0,0,0,0,0,1449,0,289,0,0.125452,0,0,0,897.108,TWO_PC,0,1574.66,0,0,0,0,0,0,0.0648759,0.5,0.00152528,0,0,0,0,215,650,0,0,0,0,0.912775,0.161809,0
0,1318,0.00630356,240.031,0.00245344,0,0.00195015,0,0,1732.15,0,0.0040791,0,4,0,1318,0,1312,0.00357936,0.212812,0,0,0,0.05,0,1000,481.127,0.0230015,0.00300663,108.517,WAIT_DIE,0,0,0,0,1.57421,0,0.00311449,0.000945735,0,0,0,0,0,false,0,0,0,0,0,0,4.0183,187.203,0.0332126,0,0,0.00463216,0.0080956,0,0,0.0128402,0.110189,0.00172749,0,0,305,3.04762,0,1284.61,750,0,0,0,0,0,2955,0,570,0,0.285912,0,0,0,893.727,TWO_PC,0,1525.18,0,0,0,0,0,0,0.129572,0.5,0.00266732,0,0,0,0,443,1318,0,0,0,0,0.926623,0.130534,0
0,2372,0.00683056,244.366,0.00270037,0,0.00364445,0,0,1881.67,0,0.00463239,0,8,0,2372,0,2359.52,0.0071582,0.257174,0,0,0,0.05,0,1000,574.134,0.0472147,0.00331634,50.6562,WAIT_DIE,0,0,0,0,1.87802,0,0.00634243,0.00238596,0,0,0,0,0,false,0,0,0,0,0,0,8.04231,165.21,0.0534737,0,0,0.00493844,0.00990406,0,0,0.0230926,0.192715,0.0018345,0,0,544,6.19822,0,1482.34,1394,0,0,0,0,0,5453,0,986,0,0.46571,0,0,0,953.337,TWO_PC,0,1620.48,0,0,0,0,0,0,0.268812,0.5,0.00672923,0,0,0,0,842,2372,0,0,0,0,0.918221,0.195815,0
0,3221,0.00701391,209.243,0.00296759,0,0.00487316,0,0,2158.36,0,0.00491829,0,12,0,3221,0,3201.88,0.00900136,0.288028,0,0,0,0.05,0,1000,599.823,0.0674142,0.00370307,37.2236,WAIT_DIE,0,0,0,0,1.74417,0,0.00793747,0.00283893,0,0,0,0,0,false,0,0,0,0,0,0,12.0716,119.212,0.0542238,0,0,0.00535225,0.0107937,0,0,0.0311044,0.285804,0.00196245,0,0,752,9.5056,0,1616.42,1840,0,0,0,0,0,7268,0,1361,0,0.476989,0,0,0,1083.77,TWO_PC,0,1848.89,0,0,0,0,0,0,0.407128,0.5,0.00675838,0,0,0,0,1108,3221,0,0,0,0,0.900211,0.165775,0
0,4313,0.00704967,211.122,0.0029861,0,0.00649989,0,0,2173.5,2,0.00501526,0,16,0,4313,0,4283.77,0.0115821,0.273698,2,0,0,0.05,0,1000,599.78,0.0731672,0.00381403,43.6355,WAIT_DIE,0.000644498,0,0,0,1.50832,0,0.010016,0.00325609,0,0,0,0,0,false,0,0,0,0,0,0,16.1092,60.2801,0.0663658,0,0,0.00535587,0.011563,0,0,0.0415771,0.387903,0.00187018,0,0,1001,12.998,0,1665.95,2459,0,0,0,2,2,9715,0,1837,0,0.363756,0,0,0,1065.28,TWO_PC,0,1802.87,0,0,1.86574,2,0,0,0.530552,0.5,0.00857886,0,2,0,0,1475,4313,1.55267,0,0,2,0.900594,0.150698,0
0,4743,0.00832977,239.175,0.00338701,0,0.0071221,0,0,2463.27,0,0.0054972,0,20,0,4743,0,4709.35,0.0132864,0.35046,0,0,0,0.05,0,1000,684.424,0.102809,0.00438621,38.4383,WAIT_DIE,0,0,0,0,1.42743,0,0.0114772,0.00525835,0,0,0,0,0,false,0,0,0,0,0,0,20.1429,55.9777,0.071187,0,0,0.00638395,0.0118823,0,0,0.0458462,0.508418,0.00205277,0,0,1085,16.4116,0,1953.23,2721,0,0,0,0,0,10721,0,2031,0,0.390531,0,0,0,1156.5,TWO_PC,0,1933.16,0,0,0,0,0,0,0.636642,0.5,0.00869147,0,0,0,0,1627,4743,0,0,0,0,0.862387,0.136955,0
0,5581,0.00780979,252.304,0.00345785,0,0.00826492,0,0,2519.11,0,0.00543994,0,24,0,5581,0,5546.57,0.0155743,0.332993,0,0,0,0.05,0,1000,686.279,0.118471,0.0044046,77.3987,WAIT_DIE,0,0,0,0,1.38702,0,0.013014,0.00659021,0,0,0,0,0,false,0,0,0,0,0,0,24.149,93.9265,0.0859974,0,0,0.00602234,0.0207722,0,0,0.0538986,0.613625,0.00221489,0,0,1258,19.5732,0,1937.61,3175,0,0,0,0,0,12571,0,2413,0,0.699309,0,0,0,1232.92,TWO_PC,0,2095.02,0,0,0,0,0,0,0.744233,0.5,0.0127129,0,0,0,0,1910,5581,0,0,0,0,0.843919,0.158903,0
0,6166,0.0180852,339.733,0.00366667,0,0.00911637,0,0,2611.17,1,0.00547286,0,28,0,6166,0,6078.29,0.0180351,0.337565,1,0,0,0.05,0,1000,714.954,0.137806,0.00468479,168.959,WAIT_DIE,0.000295245,0,0,0,1.22137,0,0.0140848,0.00740933,0,0,0,0,0,false,0,0,0,0,0,0,28.404,183.604,0.146462,0,0,0.0059615,0.0342938,0,1,0.0595921,0.787257,0.00233886,0,0,1393,22.3471,0,2071.07,3520,0,0,0,1,1,13893,0,2676,0,1.39614,0,0,0,1273.37,TWO_PC,0,2159,0,0,0.325258,1,0,0,0.84632,0.5,0.0141801,0,0,0,0,2097,6166,0.624582,0,0,1,0.827222,0.185706,0
