LOG_NODE,COMMIT_ALG,READ_PERC,PERC_REMOTE,ZIPF_THETA,NUM_SERVER_THREADS,CC_ALG,log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,num_cache_evictions,network (in us),commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
false,TWO_PC,0.5,0.06,0,28,WAIT_DIE,0,5898,0.00927539,378.662,0.00379295,0.0100814,0,0,2615.16,1,0.00573966,0,0,5898,0,5866.62,0.0178981,0.345545,1,0,0,0,2288.29,798.483,0.135017,0.00471282,44.6913,0.000131869,0,0,0,1.47742,0,0.0147623,0.00736141,0,0,0,0,0,0,0,0,0,0,0,28.1498,143.454,0.13185,0,0,0.00680443,0.0651801,0,0,0.0583467,0.736598,0.00227444,0,0,1427,22.6851,0,3657,0,0,0,1,1,14034,0,2225,0,1.09153,0,0,0,1251.77,0,2184.7,0,0,0.67544,1,0,0,0.82309,0.0140573,0,1,0,0,2246,5898,0.448793,0,0,1,0.802497,0.187609,0
false,TWO_PC,0.5,0.08,0,28,WAIT_DIE,0,5468,0.0082198,341.428,0.0039195,0.0122318,0,0,2635.67,3,0.00583955,0,0,5468,0,5411.36,0.0192068,0.340965,3,0,0,0,2746.84,939.369,0.131278,0.00452839,40.9055,0.00140137,0,0,0,1.42317,0,0.0152628,0.00762392,0,0,0,0,0,0,0,0,0,0,0,28.2931,127.901,0.128196,0,0,0.00659994,0.0161451,0,2,0.0568797,0.760592,0.0022573,0,0,1395,22.7903,0,4007,0,0,0,1,3,14689,0,1466,0,0.946061,0,0,0,1134.9,0,2113.65,0,0,0.275831,1,0,0,0.841244,0.0149049,0,1,0,0,2607,5468,2.82191,0,0,3,0.830741,0.208302,0
false,TWO_PC,0.5,0.1,0,28,WAIT_DIE,0,5210,0.00901883,358.422,0.00404874,0.0144638,0,0,2650.9,2,0.00561158,0,0,5210,0,5177.29,0.0222572,0.334574,2,0,0,0,3139.21,1038.26,0.143055,0.00448859,70.1752,0.00103157,0,0,0,1.3281,0,0.0175003,0.00802327,0,0,0,0,0,0,0,0,0,0,0,28.1769,101.327,0.143061,0,0,0.00658125,0.0129897,0,2,0.0567894,0.743571,0.0020636,0,0,1329,22.9764,0,4265,0,0,0,1,7,15345,0,945,0,0.758328,0,0,0,1043.83,0,2039.91,0,0,0.937762,1,0,0,0.831657,0.0159513,0,5,0,0,2936,5210,0.973589,0,0,2,0.806973,0.188646,0
false,ONE_PC,0.5,0,0,28,WAIT_DIE,0,9714,0.00468792,149.211,0.00287247,0.0003886,0,0,2722.19,18,0.00402139,0,0,9714,0,9683.29,0.00581996,0.355003,18,0,0,0,0,0.125752,0.0651982,-nan,43.3756,0.00702132,0,0,0,1.53814,0,0.00464672,0.00266696,0,0,0,0,0,0,0,0,0,0,0,28.0888,148.202,0.0380413,0,0,0.00408849,0.00750888,0,17,0.0799216,0.729868,0.00287247,0,0,0,22.1858,0,0,0,0,0,0,18,9714,0,9714,0,1.68155,0,0,0,2713.07,0,2713.13,0,0,0,0,0,0,0.795678,0.00600953,0,1,0,0,0,9714,0.903652,0,0,18,0.907104,0.039004,0
false,ONE_PC,0.5,0.01,0,28,WAIT_DIE,0,9621,0.00507586,228.02,0.00285802,0.00311603,0,0,2628.78,13,0.00389802,0,0,9621,0,9587.69,0.0114082,0.348706,13,0,0,0,362.644,0.281583,0.101638,0.00397597,152.254,0.00677994,0,0,0,1.34236,0,0.00884903,0.00503953,0,0,0,0,0,0,0,0,0,0,0,28.0973,177.807,0.0736008,0,0,0.00409127,0.0181672,0,4,0.0821776,0.740557,0.0026678,0,0,667,21.9112,0,1348,0,0,0,0,13,10970,0,8222,0,1.97525,0,0,0,2247.15,0,2562.19,0,0,0,0,0,0,0.796091,0.0105002,0,9,0,0,732,9621,0.873875,0,0,13,0.859808,0.0663837,0
false,ONE_PC,0.5,0.02,0,28,WAIT_DIE,0,8847,0.00714875,250.707,0.00307176,0.00543237,0,0,2820.51,0,0.00406559,0,0,8847,0,8763.7,0.0142502,0.284626,0,0,0,0,703.656,0.448655,0.0913606,0.00415277,40.1426,0,0,0,0,1.46256,0,0.011551,0.00462307,0,0,0,0,0,0,0,0,0,0,0,28.2661,141.154,0.133524,0,0,0.00454701,0.0519686,0,0,0.0777498,0.77681,0.0026675,0,0,1119,22.3122,0,2415,0,0,0,0,0,11262,0,6439,0,1.51123,0,0,0,2105.24,0,2679.97,0,0,0,0,0,0,0.816234,0.0120379,0,0,0,0,1289,8847,0,0,0,0,0.878592,0.0974005,0
false,ONE_PC,0.5,0.04,0,28,WAIT_DIE,0,8297,0.0154672,455.375,0.00321038,0.00997786,0,0,2754.13,0,0.00399572,0,0,8297,0,8014.4,0.0219023,0.339452,0,0,0,0,1380.91,0.741762,0.161931,0.0040077,157.197,0,0,0,0,1.33691,0,0.0179404,0.00892832,0,0,0,0,0,0,0,0,0,0,0,28.9873,174.059,0.123843,0,0,0.00421742,0.0927921,0,0,0.0780967,0.881663,0.00245151,0,0,1734,22.1035,0,4058,0,0,0,0,0,12367,0,4251,0,1.74363,0,0,0,1607.01,0,2392.65,0,0,0,0,0,0,0.952441,0.0165471,0,0,0,0,2312,8297,0,0,0,0,0.819654,0.137905,0
false,ONE_PC,0.5,0.06,0,28,WAIT_DIE,0,8636,0.00583533,339.342,0.0030587,0.0147059,0,0,2717.98,3,0.00385021,0,0,8636,0,8611.25,0.0307591,0.326792,3,0,0,0,1535.7,1.0322,0.175126,0.00346507,39.0608,0.00127835,0,0,0,1.39441,0,0.0249173,0.0103869,0,0,0,0,0,0,0,0,0,0,0,28.0805,126.354,0.179106,0,0,0.00405066,0.0145695,0,3,0.0853888,0.764522,0.00238325,0,0,2136,22.3345,0,5340,0,0,0,0,3,13976,0,3244,0,1.42973,0,0,0,1436.22,0,2324.35,0,0,0,0,0,0,0.798775,0.0192818,0,0,0,0,3256,8636,0.177576,0,0,3,0.768221,0.167367,0
false,ONE_PC,0.5,0.08,0,28,WAIT_DIE,0,8101,0.00547239,415.282,0.00324008,0.0181999,0,0,2822.49,5,0.00378429,0,0,8101,0,7945.5,0.0305883,0.330973,5,0,0,0,1962.75,1.19125,0.191224,0.00352026,176.98,0.00298195,0,0,0,1.25583,0,0.0241625,0.0129094,0,0,0,0,0,0,0,0,0,0,0,28.548,185.271,0.17549,0,0,0.00392039,0.0239068,0,0,0.0843962,0.903693,0.00245617,0,0,2092,21.7863,0,5942,0,0,0,0,5,14047,0,2133,0,1.89866,0,0,0,1369.7,0,2374.56,0,0,0,0,0,0,0.879248,0.0218957,0,5,0,0,3876,8101,0.950334,0,0,5,0.764409,0.169758,0
false,ONE_PC,0.5,0.1,0,28,WAIT_DIE,0,7951,0.00515687,436.614,0.00324522,0.0219643,0,0,2806.2,3,0.00383112,0,0,7951,0,7910.98,0.0344697,0.311835,3,0,0,0,2275.99,1.67971,0.198577,0.00347084,62.0038,0.0018159,0,0,0,1.22467,0,0.0277858,0.0114762,0,0,0,0,0,0,0,0,0,0,0,28.1416,82.8403,0.182756,0,0,0.00400067,0.0157882,0,0,0.0868468,0.772316,0.00226444,0,0,2022,22.7349,0,6513,0,0,0,0,3,14476,0,1487,0,1.00501,0,0,0,1231.67,0,2239.9,0,0,0,0,0,0,0.814131,0.0211826,0,3,0,0,4442,7951,0.563335,0,0,3,0.749586,0.158589,0
false,TWO_PC,0.5,0,0,28,WAIT_DIE,0,9889,0.00507999,146.721,0.00283074,0.0003956,0,0,2675.3,27,0.00389441,0,0,9889,0,9858.08,0.00597148,0.354733,27,0,0,0,0,7.11934,0.0613953,-nan,42.4372,0.0122928,0,0,0,1.50166,0,0.00482276,0.00273333,0,0,0,0,0,0,0,0,0,0,0,28.0878,145.744,0.0350415,0,0,0.0039551,0.0125856,0,5,0.0814438,0.701297,0.00283074,0,0,0,22.1993,0,0,0,0,0,0,27,9889,0,9889,0,1.67525,0,0,0,2666.32,0,2666.39,0,0,0,0,0,0,0.797982,0.00650422,0,22,0,0,0,9889,1.52369,0,0,27,0.910877,0.0742124,0
false,TWO_PC,0.5,0.01,0,28,WAIT_DIE,0,8842,0.00753046,177.626,0.00293206,0.00286637,0,0,2569.54,17,0.00426595,0,0,8842,0,8700.34,0.00959498,0.290201,17,0,0,0,581.388,183.111,0.0674756,0.00546401,28.9854,0.00606689,0,0,0,1.56078,0,0.00773866,0.00277098,0,0,0,0,0,0,0,0,0,0,0,28.4559,89.6896,0.073819,0,0,0.00569691,0.0371589,0,4,0.075544,0.769637,0.00249917,0,0,620,22.7856,0,1235,0,0,0,3,17,11397,0,7551,0,1.00487,0,0,0,2080.99,0,2505.47,0,0,1.22743,3,0,0,0.858858,0.00886689,0,13,0,0,671,8842,1.68418,0,0,17,0.896775,0.107076,0
false,TWO_PC,0.5,0.02,0,28,WAIT_DIE,0,8571,0.00711838,211.193,0.00285858,0.00520952,0,0,2333.07,0,0.00526795,0,0,8571,0,8409.09,0.0141158,0.345314,0,0,0,0,971.327,314.179,0.108782,0.0047546,59.6284,0,0,0,0,1.38123,0,0.0115858,0.00576876,0,0,0,0,0,0,0,0,0,0,0,28.5391,93.983,0.103027,0,0,0.00565081,0.0175879,0,0,0.0751655,0.79052,0.00214989,0,0,1086,22.7,0,2286,0,0,0,2,0,13330,0,6239,0,1.03151,0,0,0,1586.69,0,2159.14,0,0,0.770259,2,0,0,0.879278,0.011426,0,0,0,0,1246,8571,0,0,0,0,0.867127,0.141775,0
false,TWO_PC,0.5,0.04,0,28,WAIT_DIE,0,6420,0.0181412,408.137,0.00360386,0.00771863,0,0,2573.02,2,0.0055284,0,0,6420,0,6344.18,0.0158544,0.285816,2,0,0,0,1868.77,620.44,0.128971,0.0049664,40.7933,0.00108242,0,0,0,1.4506,0,0.0124476,0.00595313,0,0,0,0,0,0,0,0,0,0,0,28.3346,134.989,0.111013,0,0,0.00636336,0.09575,0,7,0.0604912,0.77201,0.00232206,0,0,1326,22.6089,0,3124,0,0,0,1,9,13122,0,3308,0,1.08981,0,0,0,1364.71,0,2174.09,0,0,0.556755,1,0,0,0.853242,0.0124211,0,2,0,0,1786,6420,2.07613,0,0,2,0.798511,0.188781,0
false,TWO_PC,0.5,0.06,0,28,WAIT_DIE,0,5300,0.0221575,650.131,0.00425629,0.00915217,0,0,2757.89,0,0.00548431,0,0,5300,0,5188.41,0.0172708,0.355617,0,0,0,0,2713.29,848.069,0.164472,0.00527387,195.895,0,0,0,0,1.19689,0,0.014213,0.00670139,0,0,0,0,0,0,0,0,0,0,0,28.6022,204.219,0.101164,0,0,0.00737342,0.0997348,0,0,0.0526461,0.79811,0.0025569,0,0,1286,22.4204,0,3353,0,0,0,1,0,12740,0,1985,0,1.33304,0,0,0,1254.07,0,2171.05,0,0,3.84794,1,0,0,0.899713,0.0134674,0,0,0,0,2029,5300,0,0,0,0,0.702461,0.198176,0
false,TWO_PC,0.5,0.08,0,28,WAIT_DIE,0,5747,0.00710741,351.238,0.00378816,0.0128764,0,0,2510.86,0,0.00551844,0,0,5747,0,5669.69,0.0212751,0.387286,0,0,0,0,2569.56,925.837,0.172681,0.00436188,187.176,0,0,0,0,1.23633,0,0.0173176,0.0119226,0,0,0,0,0,0,0,0,0,0,0,28.3818,194.895,0.132406,0,0,0.00579914,0.0375055,0,0,0.0598586,0.77262,0.00222226,0,0,1465,22.4078,0,4206,0,0,0,1,0,15434,0,1541,0,1.40871,0,0,0,1110.78,0,2061.5,0,0,0.278622,1,0,0,0.863445,0.01656,0,0,0,0,2741,5747,0,0,0,0,0.776308,0.224716,0
false,TWO_PC,0.5,0.1,0,28,WAIT_DIE,0,5021,0.00934465,417.338,0.00418269,0.0140108,0,0,2688.72,11,0.00579921,0,0,5021,0,4878.27,0.0191678,0.338859,11,0,0,0,3220.33,1074.12,0.137977,0.00460699,42.069,0.0052517,0,0,0,1.39501,0,0.015745,0.00750773,0,0,0,0,0,0,0,0,0,0,0,28.8192,132.778,0.14329,0,0,0.00651242,0.0363381,0,0,0.0549232,0.837889,0.00224775,0,0,1282,22.816,0,4155,0,0,0,1,11,14875,0,903,0,0.945088,0,0,0,1086.86,0,2149.59,0,0,0.700534,1,0,0,0.932105,0.0149796,0,11,0,0,2836,5021,2.31941,0,0,11,0.84295,0.197563,0
false,ONE_PC,0.5,0,0,28,WAIT_DIE,0,9480,0.00550004,66.1296,0.00294002,0.00037924,0,0,2873.08,12,0.00395366,0,0,9480,0,9446.48,0.00564363,0.349363,12,0,0,0,0,0.0576688,0.0665133,-nan,40.1436,0.00550138,0,0,0,1.48464,0,0.00462758,0.00196795,0,0,0,0,0,0,0,0,0,0,0,28.0994,63.842,0.0352737,0,0,0.00400239,0.0539129,0,8,0.0782452,0.737503,0.00294002,0,0,0,22.8718,0,0,0,0,0,1,12,9480,0,9480,0,0.80974,0,0,0,2865.72,0,2865.77,0,0,0.206245,1,0,0,0.809013,0.00506995,0,4,0,0,0,9480,0.709463,0,0,12,0.897997,0.0394612,0
false,ONE_PC,0.5,0.01,0,28,WAIT_DIE,0,9890,0.00494835,251.264,0.00277643,0.00322346,0,0,2524.51,6,0.00387089,0,0,9890,0,9473.75,0.0113669,0.356867,6,0,0,0,384.048,0.286605,0.105758,0.00409629,153.258,0.00206624,0,0,0,1.39198,0,0.00886285,0.00506721,0,0,0,0,0,0,0,0,0,0,0,29.2302,178.529,0.0771811,0,0,0.00404101,0.0326984,0,0,0.0845297,0.882933,0.0025504,0,0,688,21.8678,0,1395,0,0,0,1,6,11286,0,8444,0,2.03784,0,0,0,2140.35,0,2442.35,0,0,0.183846,1,0,0,0.981698,0.0104092,0,6,0,0,758,9890,0.2894,0,0,6,0.896357,0.0713378,0
false,ONE_PC,0.5,0.02,0,28,WAIT_DIE,0,9051,0.0153777,363.645,0.00298874,0.00543869,0,0,2623.13,15,0.00381957,0,0,9051,0,8876.27,0.0152373,0.346254,15,0,0,0,858.552,0.452317,0.117046,0.0045288,45.9408,0.00584442,0,0,0,1.51422,0,0.0119566,0.00599891,0,0,0,0,0,0,0,0,0,0,0,28.5512,151.314,0.0987337,0,0,0.00426152,0.0957493,0,0,0.0792662,0.823496,0.00241329,0,0,1141,22.1539,0,2349,0,0,0,0,15,11417,0,6589,0,1.64447,0,0,0,1902.91,0,2398.63,0,0,0,0,0,0,0.864836,0.0116459,0,15,0,0,1321,9051,1.42098,0,0,15,0.85647,0.0899419,0
false,ONE_PC,0.5,0.04,0,28,WAIT_DIE,0,8093,0.0172355,419.829,0.003244,0.00981642,0,0,2822.87,3,0.00384737,0,0,8093,0,7969.98,0.0219475,0.357994,3,0,0,0,1344.35,0.691104,0.160167,0.00383275,138.233,0.00175497,0,0,0,1.19293,0,0.0179199,0.00844488,0,0,0,0,0,0,0,0,0,0,0,28.4322,155.544,0.118879,0,0,0.00405908,0.0632003,0,0,0.0764173,0.842538,0.00268819,0,0,1683,22.1353,0,4066,0,0,0,2,3,12162,0,4163,0,1.55758,0,0,0,1714.49,0,2576.27,0,0,0.385462,2,0,0,0.853783,0.0157729,0,3,0,0,2247,8093,0.472219,0,0,3,0.729028,0.133897,0
false,ONE_PC,0.5,0.06,0,28,WAIT_DIE,0,7961,0.0181644,482.199,0.00333019,0.0135984,0,0,2846.53,2,0.00382917,0,0,7961,0,7810.85,0.0253302,0.271891,2,0,0,0,1772.95,0.981005,0.15125,0.00391429,158.399,0.00077731,0,0,0,1.25331,0,0.0208376,0.00699263,0,0,0,0,0,0,0,0,0,0,0,28.5382,170.86,0.142023,0,0,0.00408387,0.0966986,0,0,0.0788499,0.8342,0.00236272,0,0,1973,22.1719,0,4988,0,0,0,0,2,12959,0,2997,0,1.69254,0,0,0,1400.51,0,2278.17,0,0,0,0,0,0,0.87758,0.0192887,0,2,0,0,2991,7961,0.31237,0,0,2,0.812448,0.164932,0
false,ONE_PC,0.5,0.08,0,28,WAIT_DIE,0,7978,0.00683015,433.882,0.00326234,0.0178745,0,0,2826.27,4,0.00388801,0,0,7978,0,7949.93,0.0304313,0.315562,4,0,0,0,2014.19,1.16757,0.195297,0.0035672,41.6705,0.00235999,0,0,0,1.40689,0,0.0238769,0.0103735,0,0,0,0,0,0,0,0,0,0,0,28.0988,139.697,0.19606,0,0,0.00417663,0.0523013,0,0,0.0829695,0.794986,0.00241235,0,0,2072,22.3456,0,5848,0,0,0,1,6,13838,0,2106,0,1.46243,0,0,0,8.18649e+07,0,2341.1,0,0,0.422359,1,0,0,0.784948,0.0193272,0,6,0,0,3800,7978,0.876516,0,0,4,0.749785,0.151537,0
false,ONE_PC,0.5,0.1,0,28,WAIT_DIE,0,8037,0.00602336,414.393,0.00324922,0.022108,0,0,2832.37,5,0.00377653,0,0,8037,0,8002.44,0.0329541,0.309222,5,0,0,0,2175.89,1.4482,0.23239,0.0034383,164.546,0.00187876,0,0,0,1.25089,0,0.0259096,0.0130084,0,0,0,0,0,0,0,0,0,0,0,28.1209,169.92,0.18226,0,0,0.00392855,0.0187616,0,3,0.0875153,0.788329,0.00242454,0,0,2043,22.0194,0,6500,0,0,0,0,9,14545,0,1499,0,1.7839,0,0,0,1286.45,0,2325.76,0,0,0,0,0,0,0.807716,0.023839,0,6,0,0,4495,8037,0.837629,0,0,5,0.706119,0.166105,0
false,TWO_PC,0.5,0,0,28,WAIT_DIE,0,10006,0.00545572,143.796,0.00279468,0.00040028,0,0,2643.03,9,0.00375746,0,0,10006,0,9880.74,0.00584113,0.356152,9,0,0,0,0,7.14024,0.0659018,-nan,41.6705,0.00505779,0,0,0,1.55663,0,0.00466348,0.00267028,0,0,0,0,0,0,0,0,0,0,0,28.355,142.255,0.0372307,0,0,0.00388971,0.0197353,0,4,0.082391,0.765339,0.00279468,0,0,0,22.1755,0,0,0,0,0,1,9,10006,0,10006,0,1.65683,0,0,0,2634.33,0,2634.41,0,0,0.592134,1,0,0,0.835736,0.00633267,0,5,0,0,0,10006,0.643022,0,0,9,0.915107,0.076349,0
false,TWO_PC,0.5,0.01,0,28,WAIT_DIE,0,8943,0.00751201,192.438,0.00290032,0.00291718,0,0,2528.45,4,0.00406285,0,0,8943,0,8900.91,0.0099385,0.349514,4,0,0,0,534.031,178.972,0.0885421,0.0050893,40.9626,0.00231973,0,0,0,1.4676,0,0.00801406,0.00452788,0,0,0,0,0,0,0,0,0,0,0,28.1324,140.23,0.0601382,0,0,0.00573099,0.0199,0,4,0.0764781,0.726612,0.00252867,0,0,623,22.336,0,1285,0,0,0,0,4,11573,0,7645,0,1.49179,0,0,0,2038.16,0,2465.3,0,0,0,0,0,0,0.806756,0.00956893,0,0,0,0,675,8943,0.321921,0,0,4,0.876142,0.138443,0
false,TWO_PC,0.5,0.02,0,28,WAIT_DIE,0,7637,0.0174216,259.093,0.00323717,0.00465239,0,0,2592.42,7,0.00564897,0,0,7637,0,7496.95,0.0132489,0.363617,7,0,0,0,1019.76,384.298,0.097002,0.00521726,41.189,0.00280708,0,0,0,1.51213,0,0.0110096,0.00569057,0,0,0,0,0,0,0,0,0,0,0,28.5231,139.781,0.0732724,0,0,0.00602299,0.049788,0,4,0.0669877,0.783323,0.00250918,0,0,954,22.5063,0,2093,0,0,0,1,7,11952,0,5584,0,1.31413,0,0,0,1783.41,0,2412.89,0,0,0.733164,1,0,0,0.875569,0.0103965,0,3,0,0,1099,7637,1.19501,0,0,7,0.814638,0.170758,0
false,TWO_PC,0.5,0.04,0,28,WAIT_DIE,0,7008,0.00723121,314.548,0.00331037,0.00842705,0,0,2443.96,15,0.00532764,0,0,7008,0,6972.87,0.018209,0.331953,15,0,0,0,1660.87,550.795,0.147618,0.0044613,177.129,0.00491744,0,0,0,1.2996,0,0.0146486,0.0075327,0,0,0,0,0,0,0,0,0,0,0,28.1411,193.707,0.111923,0,0,0.00589038,0.0355427,0,0,0.0660346,0.74058,0.00222516,0,0,1446,22.1935,0,3428,0,0,0,0,15,14351,0,3607,0,1.62147,0,0,0,1278.47,0,2072.56,0,0,0,0,0,0,0.839176,0.0144747,0,15,0,0,1955,7008,0.86258,0,0,15,0.806987,0.196138,0
false,TWO_PC,0.5,0.06,0,28,WAIT_DIE,0,6129,0.00780149,311.04,0.0036022,0.0104702,0,0,2557.58,0,0.0054858,0,0,6129,0,6032.73,0.0172584,0.265263,0,0,0,0,2278.16,733.42,0.107916,0.00452411,43.0803,0,0,0,0,1.54952,0,0.0135278,0.00476105,0,0,0,0,0,0,0,0,0,0,0,28.4468,60.8911,0.109049,0,0,0.00607226,0.0518746,0,0,0.0606964,0.768764,0.00208333,0,0,1491,23.1655,0,3806,0,0,0,0,0,14574,0,2315,0,0.562426,0,0,0,1172.84,0,2059.56,0,0,0,0,0,0,0.856493,0.0131046,0,0,0,0,2323,6129,0,0,0,0,0.867951,0.153278,0
false,TWO_PC,0.5,0.08,0,28,WAIT_DIE,0,5200,0.0190507,456.993,0.00417438,0.0116095,0,0,2713.25,2,0.00601537,0,0,5200,0,5121.78,0.018789,0.348627,2,0,0,0,2934.2,1003.7,0.12289,0.0048538,42.0953,0.000915397,0,0,0,1.43484,0,0.0150689,0.00704899,0,0,0,0,0,0,0,0,0,0,0,28.4276,136.656,0.109029,0,0,0.00676915,0.0822693,0,3,0.0540371,0.772881,0.0023029,0,0,1336,22.7968,0,3808,0,0,0,0,13,13943,0,1385,0,0.94542,0,0,0,1179.5,0,2163.26,0,0,0,0,0,0,0.864733,0.0140886,0,10,0,0,2479,5200,0.233707,0,0,2,0.782414,0.207631,0
false,TWO_PC,0.5,0.1,0,28,WAIT_DIE,0,5095,0.00804619,377.156,0.00415209,0.0141559,0,0,2658.98,0,0.00575766,0,0,5095,0,5017.03,0.0208411,0.349603,0,0,0,0,3114.07,1115.77,0.14458,0.00455933,191.968,0,0,0,0,1.32888,0,0.016884,0.00886066,0,0,0,0,0,0,0,0,0,0,0,28.4352,195.349,0.123109,0,0,0.00627097,0.0328103,0,0,0.0555737,0.782566,0.00229913,0,0,1296,22.5109,0,4176,0,0,0,0,0,15030,0,918,0,1.28089,0,0,0,1094.47,0,2116.83,0,0,0,0,0,0,0.875187,0.0160018,0,0,0,0,2881,5095,0,0,0,0,0.811167,0.194243,0
false,ONE_PC,0.5,0,0,28,WAIT_DIE,0,9596,0.00504083,147.621,0.00290245,0.00038388,0,0,2754.26,10,0.003866,0,0,9596,0,9566.91,0.00556528,0.354237,10,0,0,0,0,0.054094,0.0644244,-nan,41.7734,0.00352966,0,0,0,1.58263,0,0.00470067,0.00275375,0,0,0,0,0,0,0,0,0,0,0,28.0851,146.537,0.0329901,0,0,0.00391753,0.0265367,0,0,0.0790234,0.742827,0.00290245,0,0,0,22.1929,0,0,0,0,0,1,10,9596,0,9596,0,1.64048,0,0,0,2744.14,0,2744.19,0,0,0.189022,1,0,0,0.79277,0.00600955,0,10,0,0,0,9596,0.479284,0,0,10,0.908269,0.0378244,0
false,ONE_PC,0.5,0.01,0,28,WAIT_DIE,0,9396,0.00647031,225.736,0.00293631,0.0030826,0,0,2709.95,4,0.00392918,0,0,9396,0,9014.68,0.0115602,0.365776,4,0,0,0,360.966,0.276427,0.109929,0.00408482,147.693,0.00202527,0,0,0,1.47623,0,0.00923831,0.00507354,0,0,0,0,0,0,0,0,0,0,0,29.1844,173.016,0.0686587,0,0,0.00413522,0.0428012,0,0,0.0803297,0.887613,0.00274227,0,0,647,21.9876,0,1399,0,0,0,0,4,10795,0,8038,0,1.88677,0,0,0,2304.62,0,2647.82,0,0,0,0,0,0,0.962383,0.0107197,0,4,0,0,711,9396,0.267313,0,0,4,0.873619,0.0760993,0
false,ONE_PC,0.5,0.02,0,28,WAIT_DIE,0,8700,0.0176358,374.656,0.0031242,0.00520332,0,0,2748.07,17,0.00397311,0,0,8700,0,8604.68,0.0186907,0.354261,17,0,0,0,862.671,0.438502,0.111143,0.00472963,40.1948,0.00454344,0,0,0,1.45754,0,0.0155332,0.00616422,0,0,0,0,0,0,0,0,0,0,0,28.3102,137.991,0.0882388,0,0,0.00445132,0.0713576,0,16,0.076116,0.772499,0.00252555,0,0,1096,22.3718,0,2199,0,0,0,1,17,10905,0,6337,0,1.44447,0,0,0,2006.56,0,2514.16,0,0,0.414414,1,0,0,0.835487,0.0111341,0,1,0,0,1267,8700,0.94366,0,0,17,0.852852,0.0922278,0
false,ONE_PC,0.5,0.04,0,28,WAIT_DIE,0,8741,0.00511231,373.058,0.00304078,0.0105847,0,0,2665.37,25,0.0038971,0,0,8741,0,8700.69,0.0231219,0.325798,25,0,0,0,1209.9,0.744849,0.185487,0.00363554,151.543,0.00870663,0,0,0,1.26583,0,0.018534,0.00945717,0,0,0,0,0,0,0,0,0,0,0,28.1297,168.494,0.140827,0,0,0.00401255,0.0326145,0,0,0.0824386,0.767795,0.00247379,0,0,1828,22.0148,0,4339,0,0,0,0,25,13082,0,4475,0,1.78665,0,0,0,1631.94,0,2442.37,0,0,0,0,0,0,0.804793,0.0170428,0,25,0,0,2438,8741,1.469,0,0,25,0.758962,0.130917,0
false,ONE_PC,0.5,0.06,0,28,WAIT_DIE,0,8662,0.00625856,407.383,0.00304958,0.0149098,0,0,2639.33,12,0.00378158,0,0,8662,0,8542.01,0.0293414,0.320179,12,0,0,0,1609,0.987753,0.197097,0.00352137,148.493,0.00632428,0,0,0,1.25673,0,0.0244071,0.0108618,0,0,0,0,0,0,0,0,0,0,0,28.3933,163.362,0.161558,0,0,0.00397213,0.0288108,0,4,0.0859458,0.80641,0.00226586,0,0,2146,22.0637,0,5474,0,0,0,1,14,14143,0,3255,0,1.76703,0,0,0,1330.74,0,2172.24,0,0,0.173827,1,0,0,0.847545,0.020752,0,10,0,0,3261,8662,1.72374,0,0,12,0.755486,0.154765,0
